"","LIT","Unit_Name","Subunit_Name","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","wg_g_m2","st_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg"
"12","CLS","T6","T6:1","CLS_T6_T6:1",58.077885732634,282.388095651552,746.948111790722,12.9774782182479,50.7745318403506,65.4986495105563,47.3703217523552,2.52869258769947,49.8990143400547,10.7638566801619,333.211537988798,26.5054659810408,73.2925626990686,262.111599768649,-18.2194491453333,23.2768343207323,71.0999382201491,36.5641790801754,58.176464424535
"13","CLS","T6","T6:2","CLS_T6_T6:2",58.077885732634,282.388095651552,746.948111790722,12.9774782182479,50.7745318403506,65.4986495105563,41.2096491312926,0,41.2096491312926,13.7845497975708,16.8159994512822,35.9543501613044,46.4649481012809,0,0,0,16.8159994512822,35.9543501613044,46.4649481012809
"14","CLS","T6","T6:3","CLS_T6_T6:3",58.077885732634,282.388095651552,746.948111790722,12.9774782182479,50.7745318403506,65.4986495105563,39.5074825718641,1.01579872536399,40.5232812972281,18.3609255060729,81.4438329421732,28.9577606649366,52.0888019295197,51.5265780712483,-8.18343676050318,10.2150342112312,29.917254870925,32.497822525077,46.5171426186512
"15","CLS","T6","T6:4","CLS_T6_T6:4",58.077885732634,282.388095651552,746.948111790722,12.9774782182479,50.7745318403506,65.4986495105563,45.5823964992198,0,45.5823964992198,11.5553469635628,24.5324410873557,39.234841569718,51.9299514287217,0,0,0,24.5324410873557,39.234841569718,51.9299514287217
"16","CLS","T6A","T6A","CLS_T6A_T6A",58.077885732634,282.388095651552,746.948111790722,12.9774782182479,50.7745318403506,65.4986495105563,0,0,0,16.6708429149798,0,0,0,0,0,0,0,0,0
"17","KRN","14","14-F","KRN_14_14-F",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,21.5615872874816,21.5615872874816,41.5000093117409,210.222710771219,2.98029557635212,40.1428789986111,210.222710771219,2.98029557635212,40.1428789986111,0,0,0
"18","KRN","14","14A-1","KRN_14_14A-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,3.27116684445471,3.27116684445471,24.4521931174089,9.3253206792967,-0.6423568997871,7.18469058869652,9.3253206792967,-0.6423568997871,7.18469058869652,0,0,0
"19","KRN","14","14A-2","KRN_14_14A-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,3.18308424310824,3.18308424310824,21.6827834008097,94.743486128755,-9.2910601211345,15.657228607351,94.743486128755,-9.2910601211345,15.657228607351,0,0,0
"20","KRN","14","14B-1","KRN_14_14B-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,80.5846682783737,80.5846682783737,30.6294311740891,459.706318574498,53.1072248727461,108.062111684001,459.706318574498,53.1072248727461,108.062111684001,0,0,0
"21","KRN","14","14B-2","KRN_14_14B-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,33.1437292180947,33.1437292180947,37.131579757085,116.736015164131,19.297276797633,46.9901816385564,116.736015164131,19.297276797633,46.9901816385564,0,0,0
"22","KRN","14","14C-1","KRN_14_14C-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,76.3818022671909,76.3818022671909,37.5390582995951,578.974210975814,45.5452585059613,107.218346028421,578.974210975814,45.5452585059613,107.218346028421,0,0,0
"23","KRN","14","14C-2","KRN_14_14C-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,173.389594220262,173.389594220262,23.8150109311741,1753.04387765336,119.731841627623,227.047346812902,1753.04387765336,119.731841627623,227.047346812902,0,0,0
"24","KRN","14","14D-1","KRN_14_14D-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,21.1219471467257,21.1219471467257,33.359087854251,64.2038806440227,10.8532173848186,31.3906769086327,64.2038806440227,10.8532173848186,31.3906769086327,0,0,0
"25","KRN","14","14D-2","KRN_14_14D-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,2.93966807257357,2.93966807257357,25.7281380566802,0.976632456120685,1.67317837307439,4.20615777207276,0.976632456120685,1.67317837307439,4.20615777207276,0,0,0
"26","KRN","14","14E-1","KRN_14_14E-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,9.96708788034495,9.96708788034495,34.7687809716599,5.05614400404157,7.08540754561818,12.8487682150717,5.05614400404157,7.08540754561818,12.8487682150717,0,0,0
"27","KRN","14","14E-2","KRN_14_14E-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,0,0,33.0183672064777,0,0,0,0,0,0,0,0,0
"28","KRN","14","14G-1","KRN_14_14G-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,130.384779020268,130.384779020268,53.8524631578947,368.933706237945,105.769188838199,155.000369202338,368.933706237945,105.769188838199,155.000369202338,0,0,0
"29","KRN","14","14G-2","KRN_14_14G-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,17.6775317455316,17.6775317455316,48.4843542510121,235.875153809698,-2.0048288290178,37.3598923200809,235.875153809698,-2.0048288290178,37.3598923200809,0,0,0
"30","KRN","4A","4A-1","KRN_4A_4A-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,34.0643986946878,34.0643986946878,19.4765651821862,387.429339658606,8.83933110045358,59.2894662889219,387.429339658606,8.83933110045358,59.2894662889219,0,0,0
"31","KRN","4A","4A-2","KRN_4A_4A-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,206.984845445674,206.984845445674,17.4619271255061,1135.03640064831,163.808987090703,250.160703800645,1135.03640064831,163.808987090703,250.160703800645,0,0,0
"32","KRN","4A","4A-3","KRN_4A_4A-3",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,227.228949096971,227.228949096971,8.98212550607287,1933.71895038189,170.873909125398,283.583989068543,1933.71895038189,170.873909125398,283.583989068543,0,0,0
"33","KRN","4A","4A-5","KRN_4A_4A-5",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,265.171627187203,265.171627187203,21.9515801619433,2586.61733541056,199.993454970875,330.349799403531,2586.61733541056,199.993454970875,330.349799403531,0,0,0
"34","KRN","4A","4A-6","KRN_4A_4A-6",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,109.577497204406,109.577497204406,26.6562570850202,220.695986279471,90.5389720148951,128.616022393918,220.695986279471,90.5389720148951,128.616022393918,0,0,0
"35","KRN","4A","4A-7","KRN_4A_4A-7",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,61.9687225994633,61.9687225994633,18.5979927125506,299.475619864532,39.79100639543,84.1464388034966,299.475619864532,39.79100639543,84.1464388034966,0,0,0
"36","KRN","4B","4B-1","KRN_4B_4B-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,176.01676971,176.01676971,25.8704736842105,1481.89152287743,126.683001120916,225.350538299084,1481.89152287743,126.683001120916,225.350538299084,0,0,0
"37","KRN","4B","4B-2","KRN_4B_4B-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,62.6926301695241,62.6926301695241,17.6735125506073,152.981277108983,46.8416827050746,78.5435776339736,152.981277108983,46.8416827050746,78.5435776339736,0,0,0
"38","KRN","4B","4B-4","KRN_4B_4B-4",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,50.790378648001,50.790378648001,8.60394210526316,377.871886203337,25.8783912101276,75.7023660858744,377.871886203337,25.8783912101276,75.7023660858744,0,0,0
"39","KRN","5A","5A-1","KRN_5A_5A-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,43.4509702617993,43.4509702617993,18.7351178137652,145.500278700557,27.9924472037914,58.9094933198073,145.500278700557,27.9924472037914,58.9094933198073,0,0,0
"40","KRN","5A","5A-3","KRN_5A_5A-3",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,62.3361170490948,62.3361170490948,21.2246825910931,131.635344416523,47.6325623156594,77.0396717825302,131.635344416523,47.6325623156594,77.0396717825302,0,0,0
"41","KRN","5A","5A-4","KRN_5A_5A-4",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,39.7203336416126,39.7203336416126,18.9291174089069,199.059778775527,21.6391089113486,57.8015583718765,199.059778775527,21.6391089113486,57.8015583718765,0,0,0
"42","KRN","5A","5A-5","KRN_5A_5A-5",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,34.1813616448799,34.1813616448799,13.3716910931174,374.383811813636,9.38462004504509,58.9781032447147,374.383811813636,9.38462004504509,58.9781032447147,0,0,0
"43","KRN","5A","5A-7","KRN_5A_5A-7",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,84.4871322076544,84.4871322076544,19.6412206477733,410.039598235282,58.5364377017276,110.437826713581,410.039598235282,58.5364377017276,110.437826713581,0,0,0
"44","KRN","5B","5B-1","KRN_5B_5B-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,178.11588444372,178.11588444372,9.23023562753036,1450.59560030829,129.305833217817,226.925935669622,1450.59560030829,129.305833217817,226.925935669622,0,0,0
"45","KRN","5B","5B-2","KRN_5B_5B-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,90.9191693569324,90.9191693569324,11.9351149797571,299.274953938165,68.7488845720411,113.089454141824,299.274953938165,68.7488845720411,113.089454141824,0,0,0
"46","KRN","5B","5B-3","KRN_5B_5B-3",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,105.955405130289,105.955405130289,23.2972303643725,323.624750956735,82.9008391816404,129.009971078937,323.624750956735,82.9008391816404,129.009971078937,0,0,0
"47","KRN","5B","5B-5","KRN_5B_5B-5",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,41.2811964136703,41.2811964136703,20.3027611336032,612.91620474898,9.55363909656106,73.0087537307795,612.91620474898,9.55363909656106,73.0087537307795,0,0,0
"48","KRN","5B","5B-6","KRN_5B_5B-6",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,119.336469886534,119.336469886534,12.9507388663968,343.560035574407,95.5824341768829,143.090505596184,343.560035574407,95.5824341768829,143.090505596184,0,0,0
"49","KRN","5B","5B-7","KRN_5B_5B-7",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,233.665165542664,233.665165542664,12.0585206477733,1709.55055674678,180.67722261405,286.653108471278,1709.55055674678,180.67722261405,286.653108471278,0,0,0
"50","KRN","6A","6A-1","KRN_6A_6A-1",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,101.678438358111,101.678438358111,21.8329550607287,663.04959578752,68.6788066617289,134.678070054493,663.04959578752,68.6788066617289,134.678070054493,0,0,0
"51","KRN","6A","6A-2","KRN_6A_6A-2",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,85.6291970145388,85.6291970145388,20.2451465587045,350.573131524805,61.6339403612898,109.624453667788,350.573131524805,61.6339403612898,109.624453667788,0,0,0
"52","KRN","6A","6A-4","KRN_6A_6A-4",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,105.997143789388,105.997143789388,11.5020133603239,285.001389813101,84.362010535553,127.632277043222,285.001389813101,84.362010535553,127.632277043222,0,0,0
"53","KRN","6A","6A-5","KRN_6A_6A-5",96.4617759215028,281.315920995725,411.704832290619,0,0,0,0,125.014924174749,125.014924174749,13.7868109311741,325.479864743221,101.894374819237,148.135473530262,325.479864743221,101.894374819237,148.135473530262,0,0,0
"54","PIX","1","1","PIX_1_1",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,126.566543938912,126.566543938912,57.062728340081,1168.89823303882,82.7513804466144,170.38170743121,1168.89823303882,82.7513804466144,170.38170743121,0,0,0
"55","PIX","2","2","PIX_2_2",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,337.327866641442,337.327866641442,20.0827914979757,3715.69955716815,259.208919598638,415.446813684247,3715.69955716815,259.208919598638,415.446813684247,0,0,0
"56","PIX","2A","2A","PIX_2A_2A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,118.387632803042,118.387632803042,22.4400631578947,5938.71983996243,19.6273091710447,217.14795643504,5938.71983996243,19.6273091710447,217.14795643504,0,0,0
"57","PIX","3","3","PIX_3_3",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,317.294812053755,317.294812053755,19.5773935222672,2810.21536535994,249.357886769135,385.231737338375,2810.21536535994,249.357886769135,385.231737338375,0,0,0
"58","PIX","3A","3A","PIX_3A_3A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,346.124228149319,346.124228149319,30.0014255060729,6692.32387973667,241.284819919514,450.963636379124,6692.32387973667,241.284819919514,450.963636379124,0,0,0
"59","PIX","4","4","PIX_4_4",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,263.204769530723,263.204769530723,18.0692133603239,1535.48053587431,212.986904710716,313.42263435073,1535.48053587431,212.986904710716,313.42263435073,0,0,0
"60","PIX","4A","4A","PIX_4A_4A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,263.688422125331,263.688422125331,18.2792137651822,903.495513129609,225.167286174184,302.209558076477,903.495513129609,225.167286174184,302.209558076477,0,0,0
"61","PIX","6","6","PIX_6_6",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,79.5316345922536,79.5316345922536,46.258312145749,497.610419649812,50.9438291160577,108.119440068449,497.610419649812,50.9438291160577,108.119440068449,0,0,0
"62","PIX","7A","7A","PIX_7A_7A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,218.398139610398,218.398139610398,12.6672894736842,1466.24550634366,169.325498495952,267.470780724844,1466.24550634366,169.325498495952,267.470780724844,0,0,0
"63","PIX","7B","7B","PIX_7B_7B",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,302.508630060118,302.508630060118,12.22475951417,5217.3206808326,209.940849478366,395.076410641871,5217.3206808326,209.940849478366,395.076410641871,0,0,0
"64","PIX","8A","8A","PIX_8A_8A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,329.570490314312,329.570490314312,11.6307538461538,4247.4581207583,246.04853782903,413.092442799594,4247.4581207583,246.04853782903,413.092442799594,0,0,0
"65","PIX","8B","8B","PIX_8B_8B",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,398.973584185344,398.973584185344,17.7947769230769,8857.41369371107,278.361853267706,519.585315102982,8857.41369371107,278.361853267706,519.585315102982,0,0,0
"66","PIX","9A","9A","PIX_9A_9A",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,350.138952114564,350.138952114564,12.3522234817814,3390.57058534256,275.515990620623,424.761913608505,3390.57058534256,275.515990620623,424.761913608505,0,0,0
"67","PIX","9B","9B","PIX_9B_9B",217.114303292454,514.242652988711,484.103179183874,0,0,0,0,337.592740414223,337.592740414223,13.4997348178138,2934.49072325049,268.169887654047,407.015593174399,2934.49072325049,268.169887654047,407.015593174399,0,0,0
"68","SAC","P1A","P1A:1","SAC_P1A_P1A:1",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,0.0824724273521154,81.8487088490417,81.9311812763939,47.5395570850202,1051.19638139165,40.3805129051664,123.481849647621,1051.00505036417,40.3018220232957,123.395595674788,0.191331027488698,-0.478096198573171,0.643041053277402
"69","SAC","P7A","P7A:4","SAC_P7A_P7A:4",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,11.2003739367497,10.3805588261635,21.5809327629132,20.7134429149798,10.7987860313566,17.3695612651019,25.7923042607245,8.39618292899924,6.66711352193374,14.0940041303932,2.40260310235734,9.21392638771366,13.1868214857857
"70","SAC","P8","P8:1","SAC_P8_P8:1",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,0,165.180847636565,165.180847636565,24.1610085020243,3170.72767609274,93.0176852015517,237.344010071579,3170.72767609274,93.0176852015517,237.344010071579,0,0,0
"71","SAC","T10","T10:3","SAC_T10_T10:3",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,42.0866645286385,0,42.0866645286385,22.7989542510121,51.9802821065515,32.8470170557059,51.3263120015711,0,0,0,51.9802821065515,32.8470170557059,51.3263120015711
"72","SAC","T14","T14:1","SAC_T14_T14:1",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,39.0488827907489,0,39.0488827907489,13.3656052631579,75.1850793288673,27.9366350122506,50.1611305692472,0,0,0,75.1850793288673,27.9366350122506,50.1611305692472
"73","SAC","T14","T14:2","SAC_T14_T14:2",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,36.8046536719333,0,36.8046536719333,14.5869793522267,32.4414513445005,29.5052694733495,44.1040378705171,0,0,0,32.4414513445005,29.5052694733495,44.1040378705171
"74","SAC","T35","T35:1","SAC_T35_T35:1",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,20.9211136703032,17.5304551872143,38.4515688575174,17.3397769230769,48.532101616526,29.5236417740096,47.3794959410253,34.1529319795325,10.04100249122,25.0199078832086,14.3791696369935,16.0614860793352,25.7807412612711
"75","SAC","T36","T36:1","SAC_T36_T36:1",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,28.748094908321,0.527682441207291,29.2757773495282,9.40088016194332,41.528072391541,21.0171670786439,37.5343876204126,19.8263382807742,-5.17865357575219,6.23401845816678,21.7017341107667,22.7779715538242,34.7182182628177
"76","SAC","T36","T36:2","SAC_T36_T36:2",44.850866938834,92.500476518057,241.932899251544,16.6485190336916,36.7300636079278,51.9682743794594,31.0169897727847,0.488773209995129,31.5057629827799,20.4168562753036,126.941377845176,17.0667439303379,45.9447820352219,84.7381128765455,-11.3083327307225,12.2858791507128,42.2032649686308,22.6915130524841,39.3424664930854
"77","SLW","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,0,33.5639159448987,33.5639159448987,16.4699230769231,99.9569096894845,20.7511617097059,46.3766701800914,99.9569096894845,20.7511617097059,46.3766701800914,0,0,0
"78","SLW","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,0,88.0561071774859,88.0561071774859,7.3451016194332,841.875457829915,50.871772940036,125.240441414936,841.875457829915,50.871772940036,125.240441414936,0,0,0
"79","SLW","HQ-7","27a","SLW_HQ-7_27a",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,1.76500937878103,52.6996131385273,54.4646225173083,35.382375708502,580.263129900399,23.5937735072281,85.3354715273885,577.718918559844,21.8965163625421,83.5027099145125,2.54421134055593,-0.279140227403184,3.80915898496525
"80","SLW","Lewis 1","22","SLW_Lewis 1_22",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,13.2264684507318,90.5408287178441,103.767297168576,11.9535105263158,794.322970498261,67.6483862753589,139.886208061793,760.260889627908,55.2048267656719,125.876830670016,34.062080870353,5.74698383291011,20.7059530685536
"81","SLW","Lewis 6","22","SLW_Lewis 6_22",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,43.9317395328716,13.3394443092871,57.2711838421587,23.7168546558704,274.845278381209,36.0250347007724,78.5173329835449,55.8369171033075,3.76316506986882,22.9157235487054,219.008361277901,24.9661462316665,62.8973328340766
"82","SLW","LIC","57","SLW_LIC_57",14.5311724638601,86.9096999941031,232.551220635263,23.5032118943357,30.4591176175383,81.7787498309521,1.04458719530381,52.6205641046949,53.6651512999987,28.6552939271255,480.922103788638,25.560807170621,81.7694954293763,478.655322923312,24.5825317906304,80.6585964187593,2.26678086532623,-0.884895351381432,2.97406974198905
