"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","stwg_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","stwg_mass_m2_var","CI80lwr_stwg","CI80upr_stwg","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"12","5A","5A-3","KRN_5A_5A-3",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,16.5493259549836,0,16.5493259549836,16.5493259549836,21.2158373560011,163.492950739444,0.162848622993881,32.9358032869733,163.492950739444,0.162848622993881,32.9358032869733,163.492950739444,0.162848622993881,32.9358032869733,0,0,0,0,0,0
"13","5A","5A-4","KRN_5A_5A-4",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,9.03421008563479,0,9.03421008563479,9.03421008563479,18.920803947045,57.5352585702403,-0.686614809650175,18.7550349809197,57.5352585702403,-0.686614809650175,18.7550349809197,57.5352585702403,-0.686614809650175,18.7550349809197,0,0,0,0,0,0
"14","5A","5A-5","KRN_5A_5A-5",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,140.080502151428,0,140.080502151428,140.080502151428,13.3660052904953,2288.71164349686,78.7704585457128,201.390545757144,2288.71164349686,78.7704585457128,201.390545757144,2288.71164349686,78.7704585457128,201.390545757144,0,0,0,0,0,0
"15","5A","5A-6","KRN_5A_5A-6",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,250.453859478278,0,250.453859478278,250.453859478278,14.0975762984866,3577.16607488468,173.805010562378,327.102708394178,3577.16607488468,173.805010562378,327.102708394178,3577.16607488468,173.805010562378,327.102708394178,0,0,0,0,0,0
"16","5A","5A-7","KRN_5A_5A-7",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,139.398284965483,0,139.398284965483,139.398284965483,19.6328615475525,1927.90431664202,83.1280377249587,195.668532206007,1927.90431664202,83.1280377249587,195.668532206007,1927.90431664202,83.1280377249587,195.668532206007,0,0,0,0,0,0
"17","5B","5B-1","KRN_5B_5B-1",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,9.09517261582941,0,9.09517261582941,9.09517261582941,9.22630897985094,6.68670206421214,5.78125221968356,12.4090930119753,6.68670206421214,5.78125221968356,12.4090930119753,6.68670206421214,5.78125221968356,12.4090930119753,0,0,0,0,0,0
"18","5B","5B-2","KRN_5B_5B-2",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,12.50734464646,0,12.50734464646,12.50734464646,11.929823399624,41.7849443163943,4.22323193092395,20.791457361996,41.7849443163943,4.22323193092395,20.791457361996,41.7849443163943,4.22323193092395,20.791457361996,0,0,0,0,0,0
"19","5B","5B-3","KRN_5B_5B-3",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,29.2996382869525,0,29.2996382869525,29.2996382869525,23.28715200306,179.309910488741,12.1388105280851,46.4604660458198,179.309910488741,12.1388105280851,46.4604660458198,179.309910488741,12.1388105280851,46.4604660458198,0,0,0,0,0,0
"20","5B","5B-7","KRN_5B_5B-7",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,164.346819158677,0,164.346819158677,164.346819158677,12.0533843873237,1500.00169942597,114.712512335488,213.981125981866,1500.00169942597,114.712512335488,213.981125981866,1500.00169942597,114.712512335488,213.981125981866,0,0,0,0,0,0
"21","5B","5B-8","KRN_5B_5B-8",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,127.016174282017,0,127.016174282017,127.016174282017,19.3565400947594,3311.60543511281,53.2673028350563,200.765045728978,3311.60543511281,53.2673028350563,200.765045728978,3311.60543511281,53.2673028350563,200.765045728978,0,0,0,0,0,0
"22","6A","6A-1","KRN_6A_6A-1",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,18.1855801127385,0,18.1855801127385,18.1855801127385,21.8238172676809,29.7596660753859,11.1944060936187,25.1767541318583,29.7596660753859,11.1944060936187,25.1767541318583,29.7596660753859,11.1944060936187,25.1767541318583,0,0,0,0,0,0
"23","6A","6A-2","KRN_6A_6A-2",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,19.3156171502678,0,19.3156171502678,19.3156171502678,20.2362273468514,25.3238185707571,12.866493821124,25.7647404794117,25.3238185707571,12.866493821124,25.7647404794117,25.3238185707571,12.866493821124,25.7647404794117,0,0,0,0,0,0
"24","6A","6A-3","KRN_6A_6A-3",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,93.2322683991276,0,93.2322683991276,93.2322683991276,21.5880962661626,639.991856128429,60.8114995863809,125.653037211874,639.991856128429,60.8114995863809,125.653037211874,639.991856128429,60.8114995863809,125.653037211874,0,0,0,0,0,0
"25","6A","6A-4","KRN_6A_6A-4",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,24.3459361430724,0,24.3459361430724,24.3459361430724,11.4970782592102,29.2549734357895,17.414297095428,31.2775751907168,29.2549734357895,17.414297095428,31.2775751907168,29.2549734357895,17.414297095428,31.2775751907168,0,0,0,0,0,0
"26","6A","6A-5","KRN_6A_6A-5",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,18.4488272126585,0,18.4488272126585,18.4488272126585,13.7806990069639,22.323333049566,12.3938068938259,24.5038475314911,22.323333049566,12.3938068938259,24.5038475314911,22.323333049566,12.3938068938259,24.5038475314911,0,0,0,0,0,0
"27","Flournoy Pond","Flournoy Pond","MDC_Flournoy Pond_Flournoy Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.92170698802559,3.32757848044649,131.029471225306,4.24928546847208,135.278756693779,21.72650567998,17408.5919466457,-33.8112371466439,304.368750534201,86.6201660819832,-7.67810924324419,16.1766801801883,4.46676612855085,0.619054452864359,6.03610250802861,82.1533999534324,-10.6940858045946,12.5374997806458,17321.9717805637,-37.6393263406482,299.698268791261
"28","Gadwall","Gadwall","MDC_Gadwall_Gadwall",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.4089668440443,60.9134833990751,65.2325174573701,62.3224502431194,127.554967700489,26.0276012558416,2752.21439418129,60.3227841422381,194.787151258741,745.279460407815,27.3363398861441,97.3085606000948,736.46612855583,26.1348530757785,95.6921137223718,8.81333185198509,-2.39560813168233,5.21354181977093,2006.93493377348,7.82051010612033,122.64452480862
"29","Grandma Tract 10","Grandma Tract 10","MDC_Grandma Tract 10_Grandma Tract 10",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.21566215853889,1.93906845423469,3.78902128044156,2.15473061277358,5.94375189321514,13.9908003074364,7.53441506345989,2.42603522848134,9.46146855794894,2.08607746444033,0.303752423918457,4.00570880162871,2.03577398767862,0.110543608247936,3.76759330022145,0.0503034767617058,-0.0717698216346964,0.503094138712476,5.44833759901956,0.797665354155201,6.78037720672792
"30","Grandma Tract 11","Grandma Tract 11","MDC_Grandma Tract 11_Grandma Tract 11",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,0,0.881204899060627,0,0.881204899060627,6.049032842284,0.145696511052982,0.392033945170261,1.37037585295099,0,0,0,0,0,0,0,0,0,0.145696511052982,0.392033945170261,1.37037585295099
"31","Grandma Tract 2","Grandma Tract 2","MDC_Grandma Tract 2_Grandma Tract 2",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0462527267831277,0.196423186593218,18.4656180136006,0.242675913376346,18.7082939269769,8.49323764435649,324.523690459184,-4.37826940150841,41.7948572554622,0.141407697488579,-0.239241490812885,0.724593317565577,0.134839768505943,-0.274169403593756,0.667015776780192,0.00656792898263541,-0.0576077494414755,0.150113203007731,324.382282761695,-4.61591490637038,41.5471509335715
"32","Grandma Tract 3","Grandma Tract 3","MDC_Grandma Tract 3_Grandma Tract 3",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",2.23031166991859,0,0,2.23031166991859,2.23031166991859,12.4816820527635,20.749355346805,-3.60734285501217,8.06796619484935,20.749355346805,-3.60734285501217,8.06796619484935,0,0,0,20.749355346805,-3.60734285501217,8.06796619484935,0,0,0
"33","Grandma Tract 4","Grandma Tract 4","MDC_Grandma Tract 4_Grandma Tract 4",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.000967930849132862,0,13.9102208362782,0.000967930849132862,13.9111887671274,11.9279289973361,917.003694214639,-24.8968439835286,52.7192215177834,0.000217488744579917,-0.0179317503566735,0.0198676120549392,0,0,0,0.000217488744579917,-0.0179317503566735,0.0198676120549392,917.003476725894,-24.8978073122639,52.7182489848204
"34","Grandma Tract 8","Grandma Tract 8","MDC_Grandma Tract 8_Grandma Tract 8",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0407578481844869,0.182819969319916,17.03487991224,0.223577817504403,17.2584577297444,11.1656485893514,1501.25246283352,-32.396538349587,66.9134538090759,0.0104878844122939,0.0923336441944986,0.354821990814306,0.010416406164542,0.052023795895566,0.313616142744265,7.1478247751954e-05,0.0299229949160966,0.0515927014528773,1501.24197494911,-32.6199427196594,66.6897025441395
"35","Grandma Tract 9","Grandma Tract 9","MDC_Grandma Tract 9_Grandma Tract 9",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.397718922873628,0.187345321247441,6.64257244739451,0.585064244121069,7.22763669151558,11.1523799588565,28.059959134679,0.439046339097316,14.0162270439338,0.0380491081648605,0.335082481247785,0.835046006994353,0.0111155401117793,0.0522310041298318,0.32245963836505,0.0269335680530813,0.187397732597714,0.608040113149542,28.0219100265142,-0.141413703179286,13.4265585979683
"36","House Field","House Field","MDC_House Field_House Field",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.173413458330798,259.221316311815,0.446799305017841,259.394729770145,259.841529075163,3.06999991459434,2423.94375893364,196.746178902312,322.936879248014,2423.42130541721,196.306179706396,322.483279833895,2423.37698161982,196.133343187967,322.309289435663,0.0443237973945907,-0.0963943822208804,0.443221298882476,0.522453516428158,-0.479518290889017,1.3731169009247
"37","J Pond","J Pond","MDC_J Pond_J Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.88913802162748,159.451620670397,0.803128426943487,161.340758692024,162.143887118968,22.8276376520336,5043.61357270124,71.1301414993809,253.157632738555,5043.53024415785,70.3277649216887,252.35375246236,5029.08729962033,68.5690353613768,250.334205979417,14.4429445375202,-2.98125442537829,6.75953046863326,0.0833285433886916,0.433186988722126,1.17306986516485
"38","Lower Goose Pond","Lower Goose Pond","MDC_Lower Goose Pond_Lower Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.402054447252827,2.05700369599556,96.1636499484767,2.45905814324839,98.6227080917251,73.4353436265054,4406.80419340861,13.5484907292996,183.696925454151,18.0920356197949,-2.99198729959378,7.91010358609056,18.0531983917237,-3.38818786630882,7.50219525829995,0.0388372280712279,0.149496988959624,0.65461190554603,4388.71215778882,11.2642473392163,181.063052557737
"39","Matney 3","Matney 3","MDC_Matney 3_Matney 3",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.193941689093321,251.666830981671,3.12873238307732,251.860772670765,254.989505053842,12.0058685989977,7450.09584778358,144.373743017803,365.605267089881,7448.77653018124,141.254805393506,362.466739948024,7448.77118067814,141.060903421477,362.272758541866,0.00534950310178609,0.100208626473251,0.287674751713392,1.31931760233933,1.65672237103972,4.60074239511491
"40","Matney 4 North","Matney 4 North","MDC_Matney 4 North_Matney 4 North",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.966706468285468,152.627462244973,17.4976828703868,153.594168713259,171.091851583645,8.29133049565836,2005.41396319858,113.701603414278,228.482099753012,1985.79346631738,96.4853569338901,210.702980492627,1985.20490414609,95.5271142302764,209.72781025967,0.58856217129219,-0.0164717718395447,1.94988470841048,19.6204968811981,11.8210463583132,23.1743193824603
"41","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.630839097558426,49.5108011911791,1.95139298670417,50.1416402887375,52.0930332754417,7.5640362783777,7657.78228353285,-60.0539492932476,164.240015844131,7656.41485608579,-61.9953289560582,162.278609533533,7656.27020004998,-62.6251087219083,161.646711104267,0.144656035810304,0.143417952949538,1.11826024216731,1.36742744705834,0.452784347458336,3.45000162595
"42","Matney 6","Matney 6","MDC_Matney 6_Matney 6",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.97332600468861,99.4476865247129,78.224002350054,101.421012529401,179.645014879455,9.43215192304382,5359.04627515399,85.8283826018212,273.46164715709,2098.11975515388,42.7192390827233,160.12278597608,2096.0963676154,40.7742253530724,158.121147696353,2.02338753848365,0.150372377977685,3.79627963139954,3260.92652000011,5.04161180334044,151.406392896767
"43","Matney 7","Matney 7","MDC_Matney 7_Matney 7",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.81768650769544,9.75221614366154,15.5932736634449,11.569902651357,27.1631763148019,10.1139058128205,517.357671325622,-1.98635203244053,56.3127046620443,308.533837701546,-10.9407188693608,34.0805241720748,306.698365213962,-12.691347481478,32.195779768801,1.83547248758377,0.0814454376481475,3.55392757774273,208.823833624076,-2.92609246009411,34.1126397869839
"44","Matney 8","Matney 8","MDC_Matney 8_Matney 8",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",6.62826326704331,2.89736203316964,2.2790988234843,9.52562530021295,11.8047241236973,12.5826268676919,63.4761350767067,1.5943578118269,22.0150904355676,20.7711685773066,3.68490309793932,15.3663475024866,3.84480717494768,0.384472673225891,5.4102513931134,16.9263614023589,1.35574746253275,11.9007790715539,42.7049664994001,-6.09571725679143,10.65391490376
"45","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.181350360846259,93.8634815824252,16.2585455945319,94.0448319432714,110.303377537803,8.49175493281932,1240.67195334001,65.1630643603389,155.443690715268,1105.4514936124,51.4353816968982,136.654282189645,1105.44527579816,51.2541511685459,136.472811996304,0.00621781423798493,0.0802960238655001,0.282404697827017,135.220459727605,1.3561087648918,31.1609824241721
"46","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,17.4763877242332,2.09925260510968,17.4763877242332,19.5756403293429,21.2264359758469,5326.32414153413,-73.9541329883043,113.10541364699,5290.55329820748,-75.738790111581,110.691565560047,5290.55329820748,-75.738790111581,110.691565560047,0,0,0,35.770843326644,-5.56554471041098,9.76404992063034
"47","1","1","PIX_1_1",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,78.1153556242703,0,78.1153556242703,78.1153556242703,57.0384379179247,452.328899666683,50.8592845199194,105.371426728621,452.328899666683,50.8592845199194,105.371426728621,452.328899666683,50.8592845199194,105.371426728621,0,0,0,0,0,0
"48","2","2","PIX_2_2",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",6.28511849164713,15.8944961191303,0,22.1796146107775,22.1796146107775,20.0742472484725,63.3974779782104,11.9755763995379,32.383652822017,63.3974779782104,11.9755763995379,32.383652822017,9.13867799263653,12.0203341551181,19.7686580831425,54.2587999855738,-3.15486375902675,15.725100742321,0,0,0
"49","2A","2A","PIX_2A_2A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",1.28969584061192,9.10412109818337,0,10.3938169387953,10.3938169387953,22.4305110883896,448.23025867052,-16.7384868509025,37.526120728493,448.23025867052,-16.7384868509025,37.526120728493,424.934343401068,-17.3137004191258,35.5219426154925,23.2959152694516,-4.89582072763404,7.47521240885787,0,0,0
"50","3","3","PIX_3_3",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",4.64655313277361,14.1081958075261,0,18.7547489402997,18.7547489402997,19.5690614882159,40.2396383882455,10.6252623289733,26.8842355516261,40.2396383882455,10.6252623289733,26.8842355516261,25.8987481098298,7.58627574668557,20.6301158683666,14.3408902784156,-0.206601643631177,9.4997079091784,0,0,0
"51","3A","3A","PIX_3A_3A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",10.0861489927791,13.1404371196591,0,23.2265861124382,23.2265861124382,29.9886570660731,46.5220875846546,14.4854942819861,31.9676779428902,46.5220875846546,14.4854942819861,31.9676779428902,13.2816196537892,8.46995616892879,17.8109180703893,33.2404679308653,2.69742149223742,17.4748764933208,0,0,0
"52","4","4","PIX_4_4",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",9.88186177541711,24.6142513289859,0,34.496113104403,34.496113104403,18.0615246964706,220.09048292731,15.4837229817019,53.5085032271041,220.09048292731,15.4837229817019,53.5085032271041,194.36841914948,6.7473624357224,42.4811402222493,25.7220637778301,3.38222644306499,16.3814971077692,0,0,0
"53","4A","4A","PIX_4A_4A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",13.1357059914024,23.7686961948688,0,36.9044021862712,36.9044021862712,18.2714333463431,155.688869140008,20.9137982139643,52.895006158578,155.688869140008,20.9137982139643,52.895006158578,88.1021274973838,11.7397028819614,35.7976895077762,67.5867416426238,2.59992242883873,23.671489553966,0,0,0
"54","6","6","PIX_6_6",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,10.1049148245116,0,10.1049148245116,10.1049148245116,46.2386274720538,27.4522321022754,3.39024106895719,16.8195885800661,27.4522321022754,3.39024106895719,16.8195885800661,27.4522321022754,3.39024106895719,16.8195885800661,0,0,0,0,0,0
"55","8A","8A","PIX_8A_8A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,11.0860300326392,0,11.0860300326392,11.0860300326392,11.6258056580679,26.3625672656363,4.5059687871228,17.6660912781556,26.3625672656363,4.5059687871228,17.6660912781556,26.3625672656363,4.5059687871228,17.6660912781556,0,0,0,0,0,0
"56","8B","8B","PIX_8B_8B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,11.2495331952881,0,11.2495331952881,11.2495331952881,17.7872025971399,19.1377447663721,5.64316695966298,16.8558994309131,19.1377447663721,5.64316695966298,16.8558994309131,19.1377447663721,5.64316695966298,16.8558994309131,0,0,0,0,0,0
"57","9A","9A","PIX_9A_9A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,22.2898807294683,0,22.2898807294683,22.2898807294683,12.3469659660383,26.2772542030006,15.7204751244386,28.8592863344981,26.2772542030006,15.7204751244386,28.8592863344981,26.2772542030006,15.7204751244386,28.8592863344981,0,0,0,0,0,0
