LIT,diff.name,mean.a,mean.b,mean.diff,var.a,var.b,sd.diff,tcalc,approx_p_value
CLS,CLS_T13A_T13A vs. CLS_T10_T10:3,580.7437028273818,172.9098221744897,407.83388065289205,6887.49586358873,389.97472655583556,85.3080921726923,4.780717400493484,8.73e-7
CLS,CLS_T15_T15:1 vs. CLS_T10_T10:3,429.1985996066361,172.9098221744897,256.2887774321464,6028.576428113527,389.97472655583556,80.1158608183758,3.19897676707435,6.89581e-4
CLS,CLS_T15_T15:2 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T15_T15:3 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T15_T15:4 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T17_T17 vs. CLS_T10_T10:3,420.8802843733763,172.9098221744897,247.9704621988866,4042.796576122546,389.97472655583556,66.57906054217332,3.724451204021032,9.787e-5
CLS,CLS_T24_T24:4 vs. CLS_T10_T10:3,1.3171716481527518,172.9098221744897,-171.59265052633694,134.9032896802455,389.97472655583556,22.910216416177327,-7.489787412273077,0
CLS,CLS_T24_T24:5 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T27_T27.3 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T5_T5 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T6_T6:1 vs. CLS_T10_T10:3,2.569034915894556,172.9098221744897,-170.34078725859516,270.2871343622172,389.97472655583556,25.69556111311938,-6.629191186318336,0
CLS,CLS_T6_T6:2 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T6_T6:3 vs. CLS_T10_T10:3,1.0356200675875853,172.9098221744897,-171.87420210690212,53.569837166347455,389.97472655583556,21.060497708320735,-8.16097532391159,0
CLS,CLS_T6_T6:4 vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T6A_T6A vs. CLS_T10_T10:3,0,172.9098221744897,-172.9098221744897,0,389.97472655583556,19.74777776246825,-8.755912905963244,0
CLS,CLS_T15_T15:1 vs. CLS_T13A_T13A,429.1985996066361,580.7437028273818,-151.54510322074566,6028.576428113527,6887.49586358873,113.64889921025305,-1.333449811426539,0.091192118
CLS,CLS_T15_T15:2 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
CLS,CLS_T15_T15:3 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
CLS,CLS_T15_T15:4 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
CLS,CLS_T17_T17 vs. CLS_T13A_T13A,420.8802843733763,580.7437028273818,-159.86341845400545,4042.796576122546,6887.49586358873,104.5480389089689,-1.5290905513129733,0.063120999
CLS,CLS_T24_T24:4 vs. CLS_T13A_T13A,1.3171716481527518,580.7437028273818,-579.426531179229,134.9032896802455,6887.49586358873,83.79975628406669,-6.914417856002745,0
CLS,CLS_T24_T24:5 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
CLS,CLS_T27_T27.3 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
CLS,CLS_T5_T5 vs. CLS_T13A_T13A,0,580.7437028273818,-580.7437028273818,0,6887.49586358873,82.99093844263197,-6.997676056269982,0
