"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"25","6A","6A-4","KRN_6A_6A-4",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,24.3459361430724,0,24.3459361430724,11.4970782592102,29.2214492195638,17.418269828085,31.2736024580598,29.2214492195638,17.418269828085,31.2736024580598,0,0,0,0,0,0
"26","6A","6A-5","KRN_6A_6A-5",26.147784483847,102.23688088581,341.694154187541,5.66765781573169,10.1370790074825,8.24237572703909,0,20.7039335646754,45.7512909097888,"KRN",0,18.4488272126585,0,18.4488272126585,13.7806990069639,22.31391754617,12.3950839673934,24.5025704579235,22.31391754617,12.3950839673934,24.5025704579235,0,0,0,0,0,0
"27","Flournoy Pond","Flournoy Pond","MDC_Flournoy Pond_Flournoy Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.92170698802559,3.32757848044649,131.029471225306,135.278756693779,21.72650567998,17087.799441394,-32.2460612101873,302.803574597744,4.56680245001375,0.588892754966821,6.06626420592615,79.5987569835959,-10.5120571317901,12.3554711078413,17003.6338819604,-36.082267597274,298.141210047887
"28","Gadwall","Gadwall","MDC_Gadwall_Gadwall",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.4089668440443,60.9134833990751,65.2325174573701,127.554967700489,26.0276012558416,2698.89998390495,60.9771614688799,194.132773932099,735.598973245593,26.1553342327424,95.6716325654079,8.50994697821391,-2.32955147091686,5.14748515900546,1954.79106368115,8.57125352906173,121.893781385678
"29","Grandma Tract 10","Grandma Tract 10","MDC_Grandma Tract 10_Grandma Tract 10",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.21566215853889,1.93906845423469,3.78902128044156,5.94375189321514,13.9908003074364,7.57170918295068,2.41733991486758,9.4701638715627,2.0730843830938,0.093863654967169,3.78427325350222,0.0501209215601224,-0.0712477911562643,0.502572108234044,5.44850387829676,0.797619707506365,6.78042285337675
"30","Grandma Tract 11","Grandma Tract 11","MDC_Grandma Tract 11_Grandma Tract 11",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,0,0.881204899060627,0.881204899060627,6.049032842284,0.145420803757311,0.392497003153951,1.3699127949673,0,0,0,0,0,0,0.145420803757311,0.392497003153951,1.3699127949673
"31","Grandma Tract 2","Grandma Tract 2","MDC_Grandma Tract 2_Grandma Tract 2",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0462527267831277,0.196423186593218,18.4656180136006,18.7082939269769,8.49323764435649,320.378607319718,-4.2303552883373,41.6469431422911,0.135956177189379,-0.276113528379715,0.668959901566151,0.00655151029848647,-0.0574778516150704,0.149983305181326,320.23609963223,-4.46792896115549,41.3991649883566
"32","Grandma Tract 3","Grandma Tract 3","MDC_Grandma Tract 3_Grandma Tract 3",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",2.23031166991859,0,0,2.23031166991859,12.4816820527635,20.0806825013616,-3.51250986474387,7.97313320458105,0,0,0,20.0806825013616,-3.51250986474387,7.97313320458105,0,0,0
"33","Grandma Tract 4","Grandma Tract 4","MDC_Grandma Tract 4_Grandma Tract 4",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.000967930849132862,0,13.9102208362782,13.9111887671274,11.9279289973361,906.083476816158,-24.6650775155606,52.4874550498154,0,0,0,0.000217076873542116,-0.0179138461653932,0.0198497078636589,906.083259739284,-24.666040825414,52.4864824979705
"34","Grandma Tract 8","Grandma Tract 8","MDC_Grandma Tract 8_Grandma Tract 8",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0407578481844869,0.182819969319916,17.03487991224,17.2584577297444,11.1656485893514,1484.56764927624,-32.1198363348585,66.6367517943474,0.010698624668604,0.0502637645122721,0.315376174127559,6.82110447496084e-05,0.0301735166171466,0.0513421797518272,1484.55688244053,-32.3432350938525,66.4129949183325
"35","Grandma Tract 9","Grandma Tract 9","MDC_Grandma Tract 9_Grandma Tract 9",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.397718922873628,0.187345321247441,6.64257244739451,7.22763669151558,11.1523799588565,28.0616280086356,0.43884446543923,14.0164289175919,0.0114130430052831,0.0504348036423951,0.324255838852487,0.0265845107723885,0.18876505157222,0.606672794175037,28.0236304548579,-0.141621954203365,13.4267668489924
"36","House Field","House Field","MDC_House Field_House Field",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.173413458330798,259.221316311815,0.446799305017841,259.841529075163,25.3895460987103,10948.4751747847,125.746430313243,393.936627837084,10944.3980835241,125.151187641798,393.291444981831,0.309703781247978,-0.53978326529939,0.886610181960986,3.76738747929308,-2.04066140983711,2.9342600198728
"37","J Pond","J Pond","MDC_J Pond_J Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.88913802162748,159.451620670397,0.803128426943487,162.143887118968,22.8276376520336,5036.58479724578,71.1935819477976,253.094192290138,5022.09370856538,68.6322492927406,250.270992048053,14.4079778833249,-2.97535519448633,6.7536312377413,0.0831107970686973,0.433670652998565,1.17258620088841
"38","Lower Goose Pond","Lower Goose Pond","MDC_Lower Goose Pond_Lower Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.402054447252827,2.05700369599556,96.1636499484767,98.6227080917251,73.4353436265054,4290.2622980589,14.6809602387419,182.564455944708,18.1966553404973,-3.40977974333438,7.5237871353255,0.0384591865109822,0.150729191949839,0.653379702555815,4272.0271835319,12.4004829413887,179.926816955565
"39","Matney 3","Matney 3","MDC_Matney 3_Matney 3",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.193941689093321,251.666830981671,3.12873238307732,254.989505053842,12.0058685989977,7438.7283170132,144.458165293967,365.520844813717,7437.40348159008,141.145334460362,362.18832750298,0.00526849078486472,0.100921075939492,0.286962302247151,1.31956693232563,1.65658328440241,4.60088148175223
"40","Matney 4 North","Matney 4 North","MDC_Matney 4 North_Matney 4 North",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.966706468285468,152.627462244973,17.4976828703868,171.091851583645,8.29133049565836,1999.00819983736,113.793335694597,228.390367472694,1979.02032290931,95.616127008831,209.638797481115,0.560554958493076,0.0072060138226282,1.92620692274831,19.4273219695611,11.8490603340789,23.1463054066947
"41","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.630839097558426,49.5108011911791,1.95139298670417,52.0930332754417,7.5640362783777,7666.33417290714,-60.1165523381386,164.302618889022,7664.82367954051,-62.6877295831221,161.70933196548,0.143632863815111,0.145144810269975,1.11653338484688,1.36686050281434,0.453095046072503,3.44969092733583
"42","Matney 6","Matney 6","MDC_Matney 6_Matney 6",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.97332600468861,99.4476865247129,78.224002350054,179.645014879455,9.43215192304382,5267.7699976272,86.6307650625767,272.659264696334,2093.34118159767,40.8127993086919,158.082573740734,1.86578927372233,0.222804777390148,3.72384723198707,3172.5630267558,6.03995739831969,150.408047301788
"43","Matney 7","Matney 7","MDC_Matney 7_Matney 7",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.81768650769544,9.75221614366154,15.5932736634449,27.1631763148019,10.1139058128205,515.571783683371,-1.93599732801353,56.2623499576173,306.932724363591,-12.6999208073503,32.2043530946734,1.73368737654886,0.130273164405759,3.50509985098512,206.905371943231,-2.84082759581422,34.0273749227041
"44","Matney 8","Matney 8","MDC_Matney 8_Matney 8",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",6.62826326704331,2.89736203316964,2.2790988234843,11.8047241236973,12.5826268676919,62.4678666902523,1.67577422644433,21.9336740209502,3.9235994417424,0.358854727997207,5.43586933834208,15.8384643520822,1.52799968296041,11.7285268511262,42.7058028964277,-6.09579926876279,10.6539969157314
"45","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.181350360846259,93.8634815824252,16.2585455945319,110.303377537803,8.49175493281932,1248.82111747895,65.0150583766087,155.591696698998,1115.41153234979,51.0625077255799,136.66445543927,0.00614407503098247,0.0808970302113493,0.281803691481168,133.403441054126,1.45657280438523,31.0605183846786
"46","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,4.15624173896034,18.7618188118519,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,17.4763877242332,2.09925260510968,19.5756403293429,21.2264359758469,5325.21370598893,-73.9443829059053,113.095663564591,5289.44297635157,-75.7290081214673,110.681783569934,0,0,0,35.7707296373618,-5.56553253001605,9.76403774023541
"47","1","1","PIX_1_1",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,78.1153556242703,0,78.1153556242703,57.0384379179247,448.45958128072,50.976112036354,105.254599212187,448.45958128072,50.976112036354,105.254599212187,0,0,0,0,0,0
"48","2","2","PIX_2_2",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",6.28511849164713,15.8944961191303,0,22.1796146107775,20.0742472484725,62.8177682083886,12.0223366623176,32.3368925592373,9.2107111594579,12.0050956057313,19.7838966325293,53.6070570489307,-3.09799714062771,15.668234123922,0,0,0
"49","2A","2A","PIX_2A_2A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",1.28969584061192,9.10412109818337,0,10.3938169387953,22.4305110883896,447.733365915624,-16.7234437080461,37.5110775856367,424.628113788444,-17.3041796809176,35.5124218772844,23.1052521271801,-4.87045634494864,7.44984802617247,0,0,0
"50","3","3","PIX_3_3",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",4.64655313277361,14.1081958075261,0,18.7547489402997,19.5690614882159,40.0288618039498,10.646581545976,26.8629163346235,25.9606456073509,7.5784867675853,20.6379048474669,14.0682161965989,-0.160241885540595,9.45334815108781,0,0,0
"51","3A","3A","PIX_3A_3A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",10.0861489927791,13.1404371196591,0,23.2265861124382,29.9886570660731,45.9628653711835,14.5381895899142,31.9149826349622,13.3289599420885,8.46163996767194,17.8192342716462,32.6339054290951,2.7651455545089,17.4071524310493,0,0,0
"52","4","4","PIX_4_4",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",9.88186177541711,24.6142513289859,0,34.496113104403,18.0615246964706,219.058554800898,15.5283466089853,53.4638795998206,194.246349550223,6.75297380643631,42.4755288515354,24.8122052506751,3.49821618005745,16.2655073707768,0,0,0
"53","4A","4A","PIX_4A_4A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",13.1357059914024,23.7686961948688,0,36.9044021862712,18.2714333463431,154.279458612964,20.9863421408668,52.8224622316755,88.072796032352,11.7417054293347,35.7956869604029,66.2066625806123,2.7080442815628,23.5633677012419,0,0,0
"54","6","6","PIX_6_6",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,10.1049148245116,0,10.1049148245116,46.2386274720538,27.4878839964685,3.38588234934038,16.8239472996829,27.4878839964685,3.38588234934038,16.8239472996829,0,0,0,0,0,0
"55","8A","8A","PIX_8A_8A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,11.0860300326392,0,11.0860300326392,11.6258056580679,26.3431369687624,4.50839412204925,17.6636659432292,26.3431369687624,4.50839412204925,17.6636659432292,0,0,0,0,0,0
"56","8B","8B","PIX_8B_8B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,11.2495331952881,0,11.2495331952881,17.7872025971399,19.1778347146262,5.63729789433406,16.861768496242,19.1778347146262,5.63729789433406,16.861768496242,0,0,0,0,0,0
"57","9A","9A","PIX_9A_9A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,22.2898807294683,0,22.2898807294683,12.3469659660383,26.2292673819327,15.7264763021753,28.8532851567613,26.2292673819327,15.7264763021753,28.8532851567613,0,0,0,0,0,0
"58","9B","9B","PIX_9B_9B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926683,71.7504848749861,0,0,0,"PIX",0,56.5396832761043,0,56.5396832761043,13.4939897310293,527.903246464541,27.0945684746998,85.9847980775088,527.903246464541,27.0945684746998,85.9847980775088,0,0,0,0,0,0
"59","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,2.42018366103669,0,2.42018366103669,16.46291419817,0.678497861991616,1.3645570559964,3.47581026607697,0.678497861991616,1.3645570559964,3.47581026607697,0,0,0,0,0,0
"60","Beach Lake 2","Beach Lake 2","SLW_Beach Lake 2_Beach Lake 2",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,13.2565570697572,3.8898156265928,17.14637269635,15.0606713091536,195.511221564765,-0.772964014942023,35.065709407642,176.222024314188,-3.75586615915208,30.2689802986664,0,0,0,19.2891972505769,-1.73869075193479,9.51832200512038
"61","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,5.0514587341106,0,5.0514587341106,7.34197481345048,1.18668793786354,3.65539788016692,6.44751958805429,1.18668793786354,3.65539788016692,6.44751958805429,0,0,0,0,0,0
"62","HQ-5","HQ-5","SLW_HQ-5_HQ-5",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.166555164707941,0.578466607020521,0.0573006561654266,0.802322427893889,9.59584996458313,0.211467016714546,0.212993981354924,1.39165087443285,0.202444227001874,0.00184782574240605,1.15508538829864,0.00715058083131782,0.0581857455399071,0.274924583875976,0.00187220888135499,0.00184916415165211,0.112752148179201
"63","HQ-6","HQ-6","SLW_HQ-6_HQ-6",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.0278085378821477,0.607770034175965,0.279202118957482,0.914780691015595,44.6551830821468,0.373510795581796,0.131553664894946,1.69800771713624,0.338898544895742,-0.138285124286376,1.35382519263831,0.00341851324660411,-0.047121287248259,0.102738363012554,0.0311937374394503,0.0528576993588227,0.505546538556142
"64","HQ-7","27a","SLW_HQ-7_27a",12.4057150805684,51.9736314216827,252.446598558043,5.69733486178968,11.3210187765326,301.511510710129,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.184581191984231,0,2.78230724909791,2.96688844108214,35.3673168674446,6.12214893291927,-0.204051604576771,6.13782848674106,0,0,0,2.00607433729289,-1.63055658968924,1.9997189736577,4.11607459562637,0.182281171016217,5.38233332717961
