LIT,diff.name,mean.a,mean.b,mean.diff,var.a,var.b,sd.diff,tcalc,approx_p_value
KRN,KRN_4A_4A-2 vs. KRN_4A_4A-1,80.3663436864719,67.83383143982698,12.532512246644913,308.4134745461499,186.84459753047594,22.25439444416823,0.5631477539452465,0.286667138
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-1,260.15333098252074,67.83383143982698,192.31949954269376,980.113390653336,186.84459753047594,34.1607667973629,5.629835556195424,9e-9
KRN,KRN_4A_4A-4 vs. KRN_4A_4A-1,135.23499605923828,67.83383143982698,67.4011646194113,195.2081015232353,186.84459753047594,19.546168398274666,3.4483057367581456,2.82058e-4
KRN,KRN_4A_4A-5 vs. KRN_4A_4A-1,174.8590585292995,67.83383143982698,107.02522708947251,783.6203231371766,186.84459753047594,31.152285962151357,3.4355497127723917,2.95676e-4
KRN,KRN_4A_4A-6 vs. KRN_4A_4A-1,80.15122174259636,67.83383143982698,12.317390302769383,138.28083269571513,186.84459753047594,18.031234850286626,0.6831140742739304,0.247267381
KRN,KRN_4B_4B-1 vs. KRN_4A_4A-1,93.41096480967923,67.83383143982698,25.57713336985225,82.00594284425247,186.84459753047594,16.396662476697152,1.55989875416429,0.059391904
KRN,KRN_4B_4B-2 vs. KRN_4A_4A-1,66.58011861488666,67.83383143982698,-1.2537128249403224,134.6649108857398,186.84459753047594,17.93068622268026,-0.06991995785161415,0.472128684
KRN,KRN_4B_4B-3 vs. KRN_4A_4A-1,241.7773625190525,67.83383143982698,173.94353107922552,620.4803366513802,186.84459753047594,28.41346395957128,6.121869946118674,0
KRN,KRN_5A_5A-1 vs. KRN_4A_4A-1,146.10931870230797,67.83383143982698,78.275487262481,153.7669513069096,186.84459753047594,18.455664410618912,4.241271705040503,1.1113e-5
KRN,KRN_5A_5A-3 vs. KRN_4A_4A-1,60.128716570066956,67.83383143982698,-7.705114869760024,188.8562825126632,186.84459753047594,19.38300492811007,-0.3975191100831706,0.345492349
KRN,KRN_5A_5A-4 vs. KRN_4A_4A-1,99.96611566749229,67.83383143982698,32.13228422766531,357.3175485951929,186.84459753047594,23.327283299297175,1.3774550518976816,0.084185801
KRN,KRN_5A_5A-6 vs. KRN_4A_4A-1,163.30533463583157,67.83383143982698,95.47150319600459,238.8549089651999,186.84459753047594,20.6324866774627,4.627241722651401,1.853e-6
KRN,KRN_5A_5A-7 vs. KRN_4A_4A-1,105.67428300383828,67.83383143982698,37.8404515640113,413.6763077401384,186.84459753047594,24.50552805533099,1.5441598107403118,0.061274811
KRN,KRN_5B_5B-1 vs. KRN_4A_4A-1,143.01332731256062,67.83383143982698,75.17949587273364,402.11733356075945,186.84459753047594,24.268537885320477,3.097817273870797,9.74758e-4
KRN,KRN_5B_5B-2 vs. KRN_4A_4A-1,54.07528673398484,67.83383143982698,-13.75854470584214,443.77050873937213,186.84459753047594,25.11205101678969,-0.5478861402695981,0.291885043
KRN,KRN_5B_5B-3 vs. KRN_4A_4A-1,106.0651039045893,67.83383143982698,38.23127246476231,1233.6006169774953,186.84459753047594,37.68879428302226,1.0143936199621122,0.155197484
KRN,KRN_5B_5B-5 vs. KRN_4A_4A-1,20.847657237628603,67.83383143982698,-46.98617420219838,14.707210914169536,186.84459753047594,14.196894323923296,-3.309609350477563,4.67131e-4
KRN,KRN_5B_5B-6 vs. KRN_4A_4A-1,83.83225548840872,67.83383143982698,15.99842404858174,140.09675561555997,186.84459753047594,18.081519658093892,0.8847942181353274,0.188133814
KRN,KRN_5B_5B-7 vs. KRN_4A_4A-1,189.61753809316428,67.83383143982698,121.7837066533373,314.5554774353624,186.84459753047594,22.39196451778714,5.438723634837754,2.7e-8
KRN,KRN_5B_5B-8 vs. KRN_4A_4A-1,112.18840582559348,67.83383143982698,44.3545743857665,267.16445623521884,186.84459753047594,21.307488208742363,2.081642563930554,0.018687565
KRN,KRN_6A_6A-1 vs. KRN_4A_4A-1,61.68827459129394,67.83383143982698,-6.14555684853304,122.7834260862785,186.84459753047594,17.596250271485527,-0.3492537758735921,0.363449399
KRN,KRN_6A_6A-2 vs. KRN_4A_4A-1,41.985012996759615,67.83383143982698,-25.848818443067366,122.95182806272635,186.84459753047594,17.601034787568665,-1.4685965203207245,0.07097113
KRN,KRN_6A_6A-4 vs. KRN_4A_4A-1,77.13517501625788,67.83383143982698,9.301343576430895,44.89430477083174,186.84459753047594,15.222972847026552,0.6110070398140198,0.27059746
KRN,KRN_6A_6A-5 vs. KRN_4A_4A-1,85.7497910959272,67.83383143982698,17.915959656100213,86.58060049437721,186.84459753047594,16.535573713205512,1.0834797731748678,0.139297762
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-2,260.15333098252074,80.3663436864719,179.78698729604884,980.113390653336,308.4134745461499,35.89605640177603,5.008544261345475,2.74e-7
KRN,KRN_4A_4A-4 vs. KRN_4A_4A-2,135.23499605923828,80.3663436864719,54.86865237276639,195.2081015232353,308.4134745461499,22.44151456718965,2.4449620906151517,0.007243368
KRN,KRN_4A_4A-5 vs. KRN_4A_4A-2,174.8590585292995,80.3663436864719,94.4927148428276,783.6203231371766,308.4134745461499,33.04593466197206,2.859435383183942,0.002121979
KRN,KRN_4A_4A-6 vs. KRN_4A_4A-2,80.15122174259636,80.3663436864719,-0.21512194387553052,138.28083269571513,308.4134745461499,21.13514388978379,-0.010178399777988508,0.495939476
KRN,KRN_4B_4B-1 vs. KRN_4A_4A-2,93.41096480967923,80.3663436864719,13.044621123207335,82.00594284425247,308.4134745461499,19.75903381722908,0.6601851711915666,0.254567504
