"","LIT","Unit_Name","Subunit_Name","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","wg_g_m2","st_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg"
"29","MDC","Grandma Tract 10","Grandma Tract 10","MDC_Grandma Tract 10_Grandma Tract 10",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,1.12006198277926,0,1.12006198277926,13.9967692793522,0.0763872169497381,0.765863718013966,1.47426024754456,0,0,0,0.0763872169497381,0.765863718013966,1.47426024754456
"30","MDC","Grandma Tract 11","Grandma Tract 11","MDC_Grandma Tract 11_Grandma Tract 11",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,0,0,6.05161393927125,0,0,0,0,0,0,0,0,0
"31","MDC","Grandma Tract 2","Grandma Tract 2","MDC_Grandma Tract 2_Grandma Tract 2",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,3.33965962201317,17.0226551095255,20.3623147315387,8.49686092712551,88.7830411341421,8.28692673537438,32.437702727703,87.8794817946268,5.00887083827611,29.0364393807749,0.903559339515255,2.12147131892144,4.55784792510491
"32","MDC","Grandma Tract 3","Grandma Tract 3","MDC_Grandma Tract 3_Grandma Tract 3",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,10.737875470447,0,10.737875470447,12.4870070121457,1.5996831930816,9.11698721129324,12.3587637296007,0,0,0,1.5996831930816,9.11698721129324,12.3587637296007
"33","MDC","Grandma Tract 4","Grandma Tract 4","MDC_Grandma Tract 4_Grandma Tract 4",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,2.38150608912334,-0.0100795834440735,2.37142650567927,11.9330189838057,1.39968419392787,0.855245279902903,3.88760773145563,0.0135003615746371,-0.158984413605676,0.138825246717529,1.38618383235323,0.872654585180271,3.89035759306641
"34","MDC","Grandma Tract 7","Grandma Tract 7","MDC_Grandma Tract 7_Grandma Tract 7",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,0,0,14.2761860526316,0,0,0,0,0,0,0,0,0
"35","MDC","Grandma Tract 8","Grandma Tract 8","MDC_Grandma Tract 8_Grandma Tract 8",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,1.83361588542632,0,1.83361588542632,11.1704126963563,0.221763694801501,1.230110277705,2.43712149314764,0,0,0,0.221763694801501,1.230110277705,2.43712149314764
"36","MDC","Grandma Tract 9","Grandma Tract 9","MDC_Grandma Tract 9_Grandma Tract 9",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,3.83628870995799,0,3.83628870995799,11.1571389271255,1.30920417976262,2.3699315061876,5.30264591372839,0,0,0,1.30920417976262,2.3699315061876,5.30264591372839
"37","MDC","House Field","House Field","MDC_House Field_House Field",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0.0169197419915186,123.822205918379,123.83912566037,25.4003763036437,1308.42162899546,77.4826999171058,170.195551403635,1308.19571636015,77.469782307973,170.174629528784,0.22591263530983,-0.592205148562083,0.62604463254512
"38","MDC","J Pond","J Pond","MDC_J Pond_J Pond",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,7.81466483521293,8.55841684123589,16.3730816764488,22.8373790688259,167.047242540485,-0.190556730308888,32.9367200832065,165.898183483382,-7.94815554896482,25.0649892314366,1.1490590571033,6.44091624217175,9.18841342825411
