"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","stwg_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","stwg_mass_m2_var","CI80lwr_stwg","CI80upr_stwg","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"21","5B","5B-8","KRN_5B_5B-8",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,127.016174282017,0,127.016174282017,127.016174282017,19.3565400947594,3317.92917966152,53.1969220780352,200.835426485999,3317.92917966152,53.1969220780352,200.835426485999,3317.92917966152,53.1969220780352,200.835426485999,0,0,0,0,0,0
"22","6A","6A-1","KRN_6A_6A-1",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,18.1855801127385,0,18.1855801127385,18.1855801127385,21.8238172676809,29.7477012294232,11.1958116324006,25.1753485930764,29.7477012294232,11.1958116324006,25.1753485930764,29.7477012294232,11.1958116324006,25.1753485930764,0,0,0,0,0,0
"23","6A","6A-2","KRN_6A_6A-2",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,19.3156171502678,0,19.3156171502678,19.3156171502678,20.2362273468514,25.3128812906533,12.8678866498907,25.763347650645,25.3128812906533,12.8678866498907,25.763347650645,25.3128812906533,12.8678866498907,25.763347650645,0,0,0,0,0,0
"24","6A","6A-3","KRN_6A_6A-3",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,93.2322683991276,0,93.2322683991276,93.2322683991276,21.5880962661626,641.169738142688,60.7816786711449,125.68285812711,641.169738142688,60.7816786711449,125.68285812711,641.169738142688,60.7816786711449,125.68285812711,0,0,0,0,0,0
"25","6A","6A-4","KRN_6A_6A-4",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,24.3459361430724,0,24.3459361430724,24.3459361430724,11.4970782592102,29.2068310807715,17.4200028402849,31.2718694458599,29.2068310807715,17.4200028402849,31.2718694458599,29.2068310807715,17.4200028402849,31.2718694458599,0,0,0,0,0,0
"26","6A","6A-5","KRN_6A_6A-5",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,18.4488272126585,0,18.4488272126585,18.4488272126585,13.7806990069639,22.2908945133998,12.3982078361309,24.4994465891861,22.2908945133998,12.3982078361309,24.4994465891861,22.2908945133998,12.3982078361309,24.4994465891861,0,0,0,0,0,0
"27","Flournoy Pond","Flournoy Pond","MDC_Flournoy Pond_Flournoy Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.823484737396466,3.32757848044649,131.029471225306,4.15106321784295,135.180534443149,21.72650567998,16782.7054842942,-30.8420125328542,301.203081419153,63.5135369768167,-6.06231076661466,14.3644372023006,4.68521379313826,0.553614662485388,6.10154229840759,58.8283231836784,-9.00596758117339,10.6529370559663,16719.1919473174,-34.6786248238998,296.737567274513
"28","Gadwall","Gadwall","MDC_Gadwall_Gadwall",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.25520252259894,60.9134833990751,65.2325174573701,62.1686859216741,127.401203379044,26.0276012558416,2650.63670083793,61.4213738755259,193.381032882562,742.07928974314,27.2577701575942,97.079601685754,735.846720378889,26.149481514623,95.6774852835273,6.23256936425066,-1.94420562024433,4.45461066544222,1908.55741109479,9.24532372677966,121.21971118796
"29","Grandma Tract 10","Grandma Tract 10","MDC_Grandma Tract 10_Grandma Tract 10",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.190595500324551,1.93906845423469,3.78902128044156,2.12966395455924,5.9186852350008,13.9908003074364,7.63279301244138,2.37807738326573,9.45929308673587,2.15586084861761,0.247981010917371,4.01134689820112,2.11724808252827,0.0743126843630877,3.8038242241063,0.0386127660893432,-0.0612310652385399,0.442422065887642,5.47693216382376,0.789825845099728,6.78821671578339
"30","Grandma Tract 11","Grandma Tract 11","MDC_Grandma Tract 11_Grandma Tract 11",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,0,0.881204899060627,0,0.881204899060627,6.049032842284,0.146530094405045,0.390636577518834,1.37177322060242,0,0,0,0,0,0,0,0,0,0.146530094405045,0.390636577518834,1.37177322060242
"31","Grandma Tract 2","Grandma Tract 2","MDC_Grandma Tract 2_Grandma Tract 2",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.040876719691254,0.196423186593218,18.4656180136006,0.237299906284472,18.702917919885,8.49323764435649,316.860926460903,-4.1094532584922,41.5152890982622,0.142346660379292,-0.246214843324027,0.720814655892972,0.13727765172731,-0.278404469476624,0.671250842663061,0.00506900865198276,-0.0503658697074996,0.132119309090008,316.718579800524,-4.34162847226369,41.2728644994648
"32","Grandma Tract 3","Grandma Tract 3","MDC_Grandma Tract 3_Grandma Tract 3",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.98107361691229,0,0,1.98107361691229,1.98107361691229,12.4816820527635,14.7896708455135,-2.94743295254246,6.90958018636703,14.7896708455135,-2.94743295254246,6.90958018636703,0,0,0,14.7896708455135,-2.94743295254246,6.90958018636703,0,0,0
"33","Grandma Tract 4","Grandma Tract 4","MDC_Grandma Tract 4_Grandma Tract 4",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.000855427144566847,0,13.9102208362782,0.000855427144566847,13.9110762634228,11.9279289973361,896.319513615076,-24.4567779502406,52.2789304770862,0.000168342434806159,-0.0157722999373184,0.0174831542264521,0,0,0,0.000168342434806159,-0.0157722999373184,0.0174831542264521,896.319345272641,-24.4576297743518,52.2780714469082
"34","Grandma Tract 8","Grandma Tract 8","MDC_Grandma Tract 8_Grandma Tract 8",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0360205170879505,0.182819969319916,17.03487991224,0.218840486407866,17.2537203986479,11.1656485893514,1469.67163901279,-31.8762205598543,66.38366135715,0.011076400195434,0.083964260582329,0.353716712233403,0.01103268205528,0.0482101823871876,0.317429756252644,4.37181401539992e-05,0.0275469372737951,0.0444940969021059,1469.6605626126,-32.0948759083379,66.164635732818
"35","Grandma Tract 9","Grandma Tract 9","MDC_Grandma Tract 9_Grandma Tract 9",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.351491599672416,0.187345321247441,6.64257244739451,0.538836920919857,7.18140936831436,11.1523799588565,28.1779105396963,0.378565893503444,13.9842528431253,0.0315078185031732,0.311355855802789,0.766317986036925,0.0117651922715502,0.0483386639388344,0.326351978556047,0.019742626231623,0.171422767803369,0.531560431541464,28.1464027211931,-0.156466580864613,13.4416114756536
"36","House Field","House Field","MDC_House Field_House Field",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.167026366936859,259.221316311815,0.446799305017841,259.388342678751,259.835141983769,3.06999991459434,2408.60551223823,196.939736193768,322.73054777377,2408.08158957976,196.499777801509,322.276907555994,2408.03794008752,196.333321404123,322.109311219506,0.043649492239509,-0.100721292788581,0.4347740266623,0.523922658462067,-0.480819781555616,1.3744183915913
"37","J Pond","J Pond","MDC_J Pond_J Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.84585222832015,159.451620670397,0.803128426943487,161.297472898717,162.100601325661,22.8276376520336,5037.1270602005,71.1454002125185,253.055802438803,5037.04307331505,70.3430300626453,252.251915734789,5022.62792502542,68.627419045066,250.275822295728,14.4151482896337,-3.01985129136588,6.71155574800618,0.0839868854426377,0.431728491753526,1.17452836213345
"38","Lower Goose Pond","Lower Goose Pond","MDC_Lower Goose Pond_Lower Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.355323201117107,2.05700369599556,96.1636499484767,2.41232689711267,98.5759768455894,73.4353436265054,4186.50705993444,15.6554601800476,181.496493511131,18.3953954835866,-3.08422901534789,7.90888280957323,18.3664629637327,-3.43522798779485,7.54923537978598,0.0289325198538923,0.137336893350204,0.573309508884009,4168.11166445085,13.4255090630205,178.901790833933
"39","Matney 3","Matney 3","MDC_Matney 3_Matney 3",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.171399625770992,251.666830981671,3.12873238307732,251.838230607442,254.96696299052,12.0058685989977,7436.6468535549,144.451088443996,365.482837537043,7435.30972532502,141.332292026801,362.344169188083,7435.30584737849,141.160921218672,362.172740744671,0.00387794652509015,0.0915933593746294,0.251205892167355,1.3371282298803,1.64681970193515,4.61064506421948
"40","Matney 4 North","Matney 4 North","MDC_Matney 4 North_Matney 4 North",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.859846280543109,152.627462244973,17.4976828703868,153.487308525516,170.984991395903,8.29133049565836,1999.69326372727,113.676658193016,228.29332459879,1980.07752241547,96.4607474962168,210.513869554816,1979.68227043932,95.6065931609681,209.648331328978,0.395251976151608,0.0541467502163211,1.6655458108699,19.6157413118,11.8217343448364,23.1736313959372
"41","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.557515951050609,49.5108011911791,1.95139298670417,50.0683171422297,52.0197101289339,7.5640362783777,7659.36539709538,-60.1388640616882,164.178284319556,7657.99318351422,-62.0802097138795,162.216843998339,7657.88399264023,-62.6369261317482,161.658528514106,0.109190873983462,0.134039508024217,0.980992394077001,1.37221358116489,0.450163997566826,3.45262197584151
"42","Matney 6","Matney 6","MDC_Matney 6_Matney 6",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.76101403118505,99.4476865247129,78.224002350054,101.208700555898,179.432702905952,9.43215192304382,5188.48004234118,87.1211279272062,271.744277884698,2094.9148518309,42.5517780781167,159.865623033679,2093.71649899879,40.8075431881498,158.087829861276,1.19835283210896,0.358108463522677,3.16391959884742,3093.56519051028,6.94432557965784,149.50367912045
"43","Matney 7","Matney 7","MDC_Matney 7_Matney 7",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.61814829590228,9.75221614366154,15.5932736634449,11.3703644395638,26.9636381030087,10.1139058128205,513.611058191199,-2.08015058426913,56.0074267902866,308.033136015733,-11.1219840729994,33.862712952127,306.838131108492,-12.6964607911819,32.200893078505,1.19500490724111,0.217203798203927,3.01909279360063,205.577922175466,-2.78159830075243,33.9681456276423
"44","Matney 8","Matney 8","MDC_Matney 8_Matney 8",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",6.0774322492062,2.89736203316964,2.2790988234843,8.97479428237585,11.2538931058601,12.5826268676919,57.8742844819643,1.50447034713846,21.0033158645818,15.0795765703831,3.99821807473169,13.95137049002,4.01686454788135,0.328861388325911,5.46586267801338,11.0627120225018,1.8149077404289,10.3399567579835,42.7947079115811,-6.10451217523161,10.6627098222002
"45","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.160271801941079,93.8634815824252,16.2585455945319,94.0237533843663,110.282298978898,8.49175493281932,1239.46216712052,65.1639994561448,155.400598501652,1107.50563159387,51.3747333022576,136.672773466475,1107.50104849769,51.2145497458105,136.51241341904,0.00458309617683404,0.0735125954958654,0.247031008386292,131.956535526649,1.53706340486174,30.9800277842021
"46","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,17.4763877242332,2.09925260510968,17.4763877242332,19.5756403293429,21.2264359758469,5325.70115136312,-73.9486630026399,113.099943661326,5289.85633014021,-75.732649908609,110.685425357075,5289.85633014021,-75.732649908609,110.685425357075,0,0,0,35.8448212229095,-5.5734664235089,9.77197163372827
"47","1","1","PIX_1_1",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,78.1153556242703,0,78.1153556242703,78.1153556242703,57.0384379179247,457.555071861701,50.702279482624,105.528431765917,457.555071861701,50.702279482624,105.528431765917,457.555071861701,50.702279482624,105.528431765917,0,0,0,0,0,0
"48","2","2","PIX_2_2",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",6.28511849164712,15.8944961191303,0,22.1796146107774,22.1796146107774,20.0742472484725,62.5473206064016,12.044225170794,32.3150040507608,62.5473206064016,12.044225170794,32.3150040507608,8.9911041613463,12.0517419715765,19.7372502666842,53.5562164450553,-3.09354664053373,15.663783623828,0,0,0
"49","2A","2A","PIX_2A_2A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",1.28969584061192,9.10412109818337,0,10.3938169387953,10.3938169387953,22.4305110883896,448.436863660638,-16.7447392439912,37.5323731215818,448.436863660638,-16.7447392439912,37.5323731215818,425.347227992237,-17.3265316521621,35.5347738485289,23.0896356684003,-4.86837422044709,7.44776590167093,0,0,0
"50","3","3","PIX_3_3",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",4.64655313277361,14.1081958075261,0,18.7547489402997,18.7547489402997,19.5690614882159,39.817754026235,10.66799059833,26.8415072822694,39.817754026235,10.66799059833,26.8415072822694,25.7719391514077,7.6022620935178,20.6141295215344,14.0458148748273,-0.156413345388311,9.44951961093552,0,0,0
"51","3A","3A","PIX_3A_3A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",10.0861489927791,13.1404371196591,0,23.2265861124382,23.2265861124382,29.9886570660731,45.7622871622089,14.5571680458116,31.8960041790647,45.7622871622089,14.5571680458116,31.8960041790647,13.1835531066484,8.48723066355504,17.7936435757631,32.5787340555605,2.77133667182222,17.400961313736,0,0,0
"52","4","4","PIX_4_4",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",9.8818617754171,24.6142513289859,0,34.496113104403,34.496113104403,18.0615246964706,219.230635892936,15.5208980224182,53.4713281863878,219.230635892936,15.5208980224182,53.4713281863878,194.490996632069,6.74172949110583,42.4867731668659,24.7396392608674,3.50755784776472,16.2561657030695,0,0,0
"53","4A","4A","PIX_4A_4A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",13.1357059914024,23.7686961948688,0,36.9044021862711,36.9044021862711,18.2714333463431,154.203830918468,20.9902441306724,52.8185602418699,154.203830918468,20.9902441306724,52.8185602418699,88.0954287459884,11.7401601964995,35.7972321932381,66.1084021724793,2.71578524532589,23.5556267374788,0,0,0
"54","6","6","PIX_6_6",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,10.1049148245116,0,10.1049148245116,10.1049148245116,46.2386274720538,27.3791923228101,3.39917959424422,16.8106500547791,27.3791923228101,3.39917959424422,16.8106500547791,27.3791923228101,3.39917959424422,16.8106500547791,0,0,0,0,0,0
"55","8A","8A","PIX_8A_8A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,11.0860300326392,0,11.0860300326392,11.0860300326392,11.6258056580679,26.3810518714041,4.50366232501803,17.6683977402604,26.3810518714041,4.50366232501803,17.6683977402604,26.3810518714041,4.50366232501803,17.6683977402604,0,0,0,0,0,0
"56","8B","8B","PIX_8B_8B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,11.2495331952881,0,11.2495331952881,11.2495331952881,17.7872025971399,19.0556127774404,5.65521010033992,16.8438562902362,19.0556127774404,5.65521010033992,16.8438562902362,19.0556127774404,5.65521010033992,16.8438562902362,0,0,0,0,0,0
