LIT,diff.name,mean.a,mean.b,mean.diff,var.a,var.b,sd.diff,tcalc,approx_p_value
KRN,KRN_4A_4A-2 vs. KRN_4A_4A-1,155.44276358038204,143.11618092642598,12.326582653956052,3719.34298848122,5793.4064409776865,97.53332471242281,0.1263832919702164,0.449714264
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-1,173.8747894887368,143.11618092642598,30.758608562310826,2517.793736398908,5793.4064409776865,91.16578402765258,0.3373920258611615,0.367910698
KRN,KRN_4A_4A-4 vs. KRN_4A_4A-1,137.63605991562554,143.11618092642598,-5.4801210108004454,7248.798572060771,5793.4064409776865,114.20247376059092,-0.047986009675138316,0.480863696
KRN,KRN_4A_4A-5 vs. KRN_4A_4A-1,253.09461498485726,143.11618092642598,109.97843405843128,3742.514952028902,5793.4064409776865,97.65204244155157,1.1262276887271203,0.130034578
KRN,KRN_4A_4A-6 vs. KRN_4A_4A-1,11.297105034241516,143.11618092642598,-131.81907589218446,13.618578841383533,5793.4064409776865,76.20383861603737,-1.7298219917289397,0.041831042
KRN,KRN_4A_4A-7 vs. KRN_4A_4A-1,210.40860768693892,143.11618092642598,67.29242676051294,1779.8735471062473,5793.4064409776865,87.0245941563874,0.7732575763534755,0.219684979
KRN,KRN_4B_4B-2 vs. KRN_4A_4A-1,30.605236774151525,143.11618092642598,-112.51094415227446,241.14777835476926,5793.4064409776865,77.68239323896024,-1.4483454932468092,0.073760225
KRN,KRN_4B_4B-3 vs. KRN_4A_4A-1,130.1157027065174,143.11618092642598,-13.000478219908587,9567.160216210876,5793.4064409776865,123.9377531553181,-0.10489522271407051,0.458229475
KRN,KRN_4B_4B-4 vs. KRN_4A_4A-1,117.60778722395479,143.11618092642598,-25.508393702471196,1749.92236546195,5793.4064409776865,86.85233909596009,-0.293698407757192,0.384494186
KRN,KRN_5A_5A-1 vs. KRN_4A_4A-1,9.178870093033169,143.11618092642598,-133.93731083339281,18.498510642456882,5793.4064409776865,76.23585082899083,-1.7568809080892343,0.039469055
KRN,KRN_5A_5A-3 vs. KRN_4A_4A-1,14.790198573119184,143.11618092642598,-128.3259823533068,128.80494783618246,5793.4064409776865,76.95590548368507,-1.6675261183238548,0.047704918
KRN,KRN_5A_5A-4 vs. KRN_4A_4A-1,8.1605300348924,143.11618092642598,-134.9556508915336,60.85425286588501,5793.4064409776865,76.51314066121957,-1.7638231776301325,0.038880877
KRN,KRN_5A_5A-5 vs. KRN_4A_4A-1,144.29008046846403,143.11618092642598,1.1738995420380434,2452.023714545341,5793.4064409776865,90.80435097242326,0.01292778957689538,0.494842702
KRN,KRN_5A_5A-6 vs. KRN_4A_4A-1,262.85335028871464,143.11618092642598,119.73716936228865,3542.5241552419184,5793.4064409776865,96.62261948539589,1.239225038608961,0.107631085
KRN,KRN_5A_5A-7 vs. KRN_4A_4A-1,144.60729113945433,143.11618092642598,1.4911102130283496,2027.7704161366428,5793.4064409776865,88.43741774336432,0.016860625864895645,0.493273902
KRN,KRN_5B_5B-1 vs. KRN_4A_4A-1,8.154019484651355,143.11618092642598,-134.96216144177464,5.123952919395246,5793.4064409776865,76.14808201062638,-1.7723645544078288,0.038167031
KRN,KRN_5B_5B-2 vs. KRN_4A_4A-1,11.259736747490038,143.11618092642598,-131.85644417893593,41.32606475919111,5793.4064409776865,76.38542076690341,-1.7261990947370318,0.0421558
KRN,KRN_5B_5B-3 vs. KRN_4A_4A-1,26.028252925526942,143.11618092642598,-117.08792800089904,141.71635787335393,5793.4064409776865,77.03974817489373,-1.5198378859584136,0.064275862
KRN,KRN_5B_5B-7 vs. KRN_4A_4A-1,171.30949415022351,143.11618092642598,28.19331322379753,1495.7377165058733,5793.4064409776865,85.37648480397608,0.33022340154351887,0.370615583
KRN,KRN_5B_5B-8 vs. KRN_4A_4A-1,123.20003433912439,143.11618092642598,-19.916146587301597,3617.126096708759,5793.4064409776865,97.00789935714744,-0.205304379532822,0.418667161
KRN,KRN_6A_6A-1 vs. KRN_4A_4A-1,16.2913188704269,143.11618092642598,-126.82486205599909,22.97325103553259,5793.4064409776865,76.26519318806724,-1.6629455293354272,0.04816167
KRN,KRN_6A_6A-2 vs. KRN_4A_4A-1,17.299957048899536,143.11618092642598,-125.81622387752645,19.425906988261744,5793.4064409776865,76.2419330025541,-1.6502234259106678,0.049448624
KRN,KRN_6A_6A-3 vs. KRN_4A_4A-1,89.48764220438258,143.11618092642598,-53.6285387220434,624.7281090776496,5793.4064409776865,80.11326076284335,-0.669409011833861,0.251617302
KRN,KRN_6A_6A-4 vs. KRN_4A_4A-1,21.757209608761443,143.11618092642598,-121.35897131766454,22.421155793209735,5793.4064409776865,76.26157352671721,-1.5913515248298418,0.055765244
KRN,KRN_6A_6A-5 vs. KRN_4A_4A-1,16.475916035324335,143.11618092642598,-126.64026489110165,17.461958275251334,5793.4064409776865,76.22905219962358,-1.6613123374466803,0.048325367
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-2,173.8747894887368,155.44276358038204,18.432025908354774,2517.793736398908,3719.34298848122,78.97554510657162,0.2333890305344791,0.407729665
KRN,KRN_4A_4A-4 vs. KRN_4A_4A-2,137.63605991562554,155.44276358038204,-17.806703664756498,7248.798572060771,3719.34298848122,104.72889553767858,-0.1700266538030102,0.432494588
KRN,KRN_4A_4A-5 vs. KRN_4A_4A-2,253.09461498485726,155.44276358038204,97.65185140447522,3742.514952028902,3719.34298848122,86.3820464014955,1.1304646679774029,0.129140239
