"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","stwg_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","stwg_mass_m2_var","CI80lwr_stwg","CI80upr_stwg","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"25","6A","6A-4","KRN_6A_6A-4",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,24.3459361430724,0,24.3459361430724,24.3459361430724,11.4970782592102,29.4142880715918,17.3954488098972,31.2964234762476,29.4142880715918,17.3954488098972,31.2964234762476,29.4142880715918,17.3954488098972,31.2964234762476,0,0,0,0,0,0
"26","6A","6A-5","KRN_6A_6A-5",26.147784483847,102.23688088581,341.694154187541,5.66765781573164,10.1370790074825,8.24237572703915,0,20.7039335646754,45.7512909097888,"KRN",0,18.4488272126585,0,18.4488272126585,18.4488272126585,13.7806990069639,22.4081004137008,12.382321561827,24.5153328634899,22.4081004137008,12.382321561827,24.5153328634899,22.4081004137008,12.382321561827,24.5153328634899,0,0,0,0,0,0
"27","Flournoy Pond","Flournoy Pond","MDC_Flournoy Pond_Flournoy Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.823484737396466,3.32757848044649,131.029471225306,4.15106321784295,135.180534443149,21.72650567998,17104.4428015182,-32.4258474240304,302.786916310329,63.9202437136395,-6.09495907792736,14.3970855136133,4.64937315836558,0.564245072805648,6.09091188808732,59.2708705552739,-9.04287028173996,10.6898397565329,17040.5225578045,-36.2634403690629,298.322382819676
"28","Gadwall","Gadwall","MDC_Gadwall_Gadwall",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.25520252259894,60.9134833990751,65.2325174573701,62.1686859216741,127.401203379044,26.0276012558416,2704.51625170362,60.7541607053072,194.048246052781,743.68067862657,27.2201220081521,97.1172498351961,737.395683129867,26.112911509889,95.7140552882613,6.28499549670312,-1.95763357703593,4.46803862223382,1960.83557307705,8.48371854904622,121.981316365694
"29","Grandma Tract 10","Grandma Tract 10","MDC_Grandma Tract 10_Grandma Tract 10",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.190595500324551,1.93906845423469,3.78902128044156,2.12966395455924,5.9186852350008,13.9908003074364,7.59232211565555,2.38747643427423,9.44989403572738,2.14245421141885,0.253840939862948,4.00548696925554,2.10388065522042,0.0802086529955948,3.79792825547379,0.0385735561984274,-0.0611031723013506,0.442294172950453,5.4498679042367,0.797245284170363,6.78079727671275
"30","Grandma Tract 11","Grandma Tract 11","MDC_Grandma Tract 11_Grandma Tract 11",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,0,0.881204899060627,0,0.881204899060627,6.049032842284,0.146526865517941,0.390641982546584,1.37176781557467,0,0,0,0,0,0,0,0,0,0.146526865517941,0.390641982546584,1.37176781557467
"31","Grandma Tract 2","Grandma Tract 2","MDC_Grandma Tract 2_Grandma Tract 2",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.040876719691254,0.196423186593218,18.4656180136006,0.237299906284472,18.702917919885,8.49323764435649,320.86031972064,-4.25296977686871,41.6588056166388,0.141943151233488,-0.245529048928057,0.720128861497001,0.136877669048069,-0.277712217748087,0.670558590934524,0.00506548218541879,-0.0503341258356295,0.132087565218138,320.718376569407,-4.48519147421443,41.4164275014155
"32","Grandma Tract 3","Grandma Tract 3","MDC_Grandma Tract 3_Grandma Tract 3",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.98107361691229,0,0,1.98107361691229,1.98107361691229,12.4816820527635,14.9043190742381,-2.96649874968914,6.92864598351371,14.9043190742381,-2.96649874968914,6.92864598351371,0,0,0,14.9043190742381,-2.96649874968914,6.92864598351371,0,0,0
"33","Grandma Tract 4","Grandma Tract 4","MDC_Grandma Tract 4_Grandma Tract 4",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.000855427144566847,0,13.9102208362782,0.000855427144566847,13.9110762634228,11.9279289973361,907.350473448774,-24.6921516219023,52.5143041487479,0.000168253971599833,-0.01576793046462,0.0174787847537537,0,0,0,0.000168253971599833,-0.01576793046462,0.0174787847537537,907.350305194802,-24.6930034698639,52.5134451424204
"34","Grandma Tract 8","Grandma Tract 8","MDC_Grandma Tract 8_Grandma Tract 8",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.0360205170879505,0.182819969319916,17.03487991224,0.218840486407866,17.2537203986479,11.1656485893514,1486.50236189985,-32.1567384865324,66.6641792838282,0.0109745862754391,0.084585580666454,0.353095392149278,0.0109315698774004,0.0488284371842436,0.316811501455588,4.30163980386789e-05,0.0276152192603523,0.0444258149155487,1486.49138731357,-32.3753965782267,66.4451564027068
"35","Grandma Tract 9","Grandma Tract 9","MDC_Grandma Tract 9_Grandma Tract 9",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.351491599672416,0.187345321247441,6.64257244739451,0.538836920919857,7.18140936831436,11.1523799588565,28.0571079412702,0.393163921526298,13.9696548151024,0.0313262584600965,0.312012218964287,0.765661622875427,0.0116586040604489,0.048969770570152,0.32572087192473,0.0196676543996477,0.171764995097606,0.531218204247226,28.0257816828101,-0.141882342816841,13.4270272376059
"36","House Field","House Field","MDC_House Field_House Field",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.167026366936859,259.221316311815,0.446799305017841,259.388342678751,259.835141983769,3.06999991459434,2436.26664809196,196.579612491803,323.090671475736,2435.74416354509,196.13959647729,322.637088880213,2435.70068289834,195.973134641863,322.469497981766,0.0434806467459942,-0.100202938660016,0.434255672533734,0.522484546869687,-0.479545799190045,1.37314440922573
"37","J Pond","J Pond","MDC_J Pond_J Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.84585222832015,159.451620670397,0.803128426943487,161.297472898717,162.100601325661,22.8276376520336,5048.89138688807,71.0392481691471,253.161954482174,5048.80740255272,70.236877112331,252.358068685103,5034.44224862182,68.5206625555403,250.382578785253,14.3651539308984,-3.01140639005671,6.70311084669702,0.0839843353531204,0.431734130194967,1.17452272369201
"38","Lower Goose Pond","Lower Goose Pond","MDC_Lower Goose Pond_Lower Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.355323201117107,2.05700369599556,96.1636499484767,2.41232689711267,98.5759768455894,73.4353436265054,4303.89851584353,14.5009341288433,182.651019562336,18.343917073556,-3.07653273629373,7.90118653051907,18.3150657508863,-3.42753779815346,7.54154519014458,0.0288513226696416,0.13764299026676,0.573003411967453,4285.55459876997,12.2679693221927,180.059330574761
"39","Matney 3","Matney 3","MDC_Matney 3_Matney 3",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.171399625770992,251.666830981671,3.12873238307732,251.838230607442,254.96696299052,12.0058685989977,7463.5318368471,144.251500043857,365.682425937182,7462.21197429416,141.132557640763,362.543903574122,7462.20811374776,140.961186651571,362.372475311772,0.00386054639580447,0.0917726037937254,0.251026647748259,1.31986255294049,1.65641839195186,4.60104637420278
"40","Matney 4 North","Matney 4 North","MDC_Matney 4 North_Matney 4 North",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.859846280543109,152.627462244973,17.4976828703868,153.487308525516,170.984991395903,8.29133049565836,2009.50843458056,113.536186012476,228.43379677933,1990.05564631914,96.3172422474455,210.657374803587,1989.65566772675,95.4631415227583,209.791782967188,0.399978592394472,0.0493435928508856,1.67034896823533,19.452788261417,11.8453593000418,23.1500064407318
"41","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.557515951050609,49.5108011911791,1.95139298670417,50.0683171422297,52.0197101289339,7.5640362783777,7661.86592745679,-60.1571706066399,164.196590864508,7660.49657809248,-62.0985388679206,162.23517315238,7660.38760697921,-62.6552570253482,161.676859407706,0.108971113264667,0.134465873144598,0.98056602895662,1.36934936431283,0.451731571134289,3.45105440227405
"42","Matney 6","Matney 6","MDC_Matney 6_Matney 6",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.76101403118505,99.4476865247129,78.224002350054,101.208700555898,179.432702905952,9.43215192304382,5282.2658278151,86.29056287458,272.574842937324,2099.46334199776,42.4881344955979,159.929266616198,2098.23773349209,40.7442626859847,158.151110363441,1.22560850566694,0.342244122885125,3.17978393948497,3182.80248581733,5.92356409978035,150.524440600328
"43","Matney 7","Matney 7","MDC_Matney 7_Matney 7",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",1.61814829590228,9.75221614366154,15.5932736634449,11.3703644395638,26.9636381030087,10.1139058128205,515.267522990132,-2.12694794671899,56.0542241527365,308.134846162126,-11.1256971658106,33.8664260449382,306.922494452189,-12.6995466450871,32.2039789324101,1.2123517099371,0.207072312631417,3.02922427917314,207.132676828006,-2.85095060768703,34.0374979345769
"44","Matney 8","Matney 8","MDC_Matney 8_Matney 8",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",6.0774322492062,2.89736203316964,2.2790988234843,8.97479428237585,11.2538931058601,12.5826268676919,57.9338639109529,1.49945330348705,21.0083329082332,15.2249756281762,3.97428326419019,13.9753053005615,3.98863515263966,0.337902651569193,5.45682141477009,11.2363404755366,1.78158796467568,10.3732765337367,42.7088882827767,-6.09610179591129,10.6542994428799
"45","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0.160271801941079,93.8634815824252,16.2585455945319,94.0237533843663,110.282298978898,8.49175493281932,1242.84549904585,65.1024622193766,155.46213573842,1109.22659959347,51.3416097201132,136.705897048619,1109.22203233527,51.1814257904658,136.545537374385,0.00456725819337639,0.0736626338109972,0.246880970071161,133.618899452385,1.44462437693821,31.0724668121257
"46","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",19.3962073232427,58.9657073879864,313.056623467779,3.67315702983692,16.7624544872486,15.604083044162,9.00480141198969,58.8535058271232,255.375767344326,"MDC",0,17.4763877242332,2.09925260510968,17.4763877242332,19.5756403293429,21.2264359758469,5327.70940157947,-73.9662947185664,113.117575377252,5291.93307593149,-75.7509445908929,110.703720039359,5291.93307593149,-75.7509445908929,110.703720039359,0,0,0,35.7763256479793,-5.56613205009904,9.76463726031841
"47","1","1","PIX_1_1",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,78.1153556242703,0,78.1153556242703,78.1153556242703,57.0384379179247,470.678200152381,50.3119415587452,105.918769689795,470.678200152381,50.3119415587452,105.918769689795,470.678200152381,50.3119415587452,105.918769689795,0,0,0,0,0,0
"48","2","2","PIX_2_2",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",6.28511849164712,15.8944961191303,0,22.1796146107774,22.1796146107774,20.0742472484725,63.2976300841422,11.98361499378,32.3756142277749,63.2976300841422,11.98361499378,32.3756142277749,9.1528274502528,12.017336123647,19.7716561146136,54.1448026338894,-3.14494187715415,15.7151788604484,0,0,0
"49","2A","2A","PIX_2A_2A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",1.28969584061192,9.10412109818337,0,10.3938169387953,10.3938169387953,22.4305110883896,449.652109050353,-16.7814865484237,37.5691204260143,449.652109050353,-16.7814865484237,37.5691204260143,426.39173164345,-17.3589639616245,35.5672061579913,23.2603774069034,-4.89110093163573,7.47049261285957,0,0,0
"50","3","3","PIX_3_3",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",4.64655313277361,14.1081958075261,0,18.7547489402997,18.7547489402997,19.5690614882159,40.2009270723692,10.6291736321161,26.8803242484833,40.2009270723692,10.6291736321161,26.8803242484833,25.9109066203657,7.58474502541511,20.6316465896371,14.2900204520036,-0.197986472012206,9.49109273755942,0,0,0
"51","3A","3A","PIX_3A_3A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",10.0861489927791,13.1404371196591,0,23.2265861124382,23.2265861124382,29.9886570660731,46.4527702897468,14.4920087650955,31.9611634597808,46.4527702897468,14.4920087650955,31.9611634597808,13.298565899328,8.46697754550631,17.8138966938118,33.1542043904189,2.70701509743125,17.465282888127,0,0,0
"52","4","4","PIX_4_4",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",9.8818617754171,24.6142513289859,0,34.496113104403,34.496113104403,18.0615246964706,220.800745230097,15.4530698914098,53.5391563173961,220.800745230097,15.4530698914098,53.5391563173961,195.246575293328,6.70704663625438,42.5214560217174,25.5541699367692,3.40347348012788,16.3602500707063,0,0,0
"53","4A","4A","PIX_4A_4A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",13.1357059914024,23.7686961948688,0,36.9044021862711,36.9044021862711,18.2714333463431,155.969988409612,20.8993680252592,52.9094363472831,155.969988409612,20.8993680252592,52.9094363472831,88.5689212828385,11.7078782171215,35.8295141726161,67.4010671267733,2.61440435126258,23.6570076315421,0,0,0
"54","6","6","PIX_6_6",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,10.1049148245116,0,10.1049148245116,10.1049148245116,46.2386274720538,27.4592351952683,3.38938466343797,16.8204449855853,27.4592351952683,3.38938466343797,16.8204449855853,27.4592351952683,3.38938466343797,16.8204449855853,0,0,0,0,0,0
"55","8A","8A","PIX_8A_8A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,11.0860300326392,0,11.0860300326392,11.0860300326392,11.6258056580679,26.5096098004139,4.48764349562847,17.68441656965,26.5096098004139,4.48764349562847,17.68441656965,26.5096098004139,4.48764349562847,17.68441656965,0,0,0,0,0,0
"56","8B","8B","PIX_8B_8B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,11.2495331952881,0,11.2495331952881,11.2495331952881,17.7872025971399,19.1456196252558,5.64201361576715,16.857052774809,19.1456196252558,5.64201361576715,16.857052774809,19.1456196252558,5.64201361576715,16.857052774809,0,0,0,0,0,0
