"","LIT","Unit_Name","Subunit_Name","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","wg_g_m2","st_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg"
"41","MDC","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,1.74542879420909,54.2396283095467,55.9850571037558,7.56726257489878,355.882508754995,31.8087809806939,80.1613332268177,355.574228902246,30.0738256902321,78.4054309288613,0.308279852749388,1.03387349568216,2.45698409273602
"42","MDC","Matney 6","Matney 6","MDC_Matney 6_Matney 6",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,0.464661224996951,83.2257125138713,83.6903737388682,9.43617612145749,632.280240303966,51.4655247884074,115.915222689329,632.227126804789,51.0022170854131,115.449207942329,0.0531134991772453,0.169310159063901,0.76001229093
"43","MDC","Matney 7","Matney 7","MDC_Matney 7_Matney 7",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,0,0,0,10.1182195020243,0,0,0,0,0,0,0,0,0
"44","MDC","Matney 8","Matney 8","MDC_Matney 8_Matney 8",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,5.97478511966767,18.0467746637068,24.0215597833745,12.5879950202429,47.1407472706105,15.2225395408535,32.8205800258955,45.746594564569,9.37884316345371,26.7147061639599,1.3941527060415,4.46160279912119,7.48796744021416
"45","MDC","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,0,58.4870775830245,58.4870775830245,8.49537837651822,326.549614269985,35.3285644236254,81.6455907424237,326.549614269985,35.3285644236254,81.6455907424237,0,0,0
"46","MDC","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",4.72206534275276,112.841826390822,156.911697599534,0.986027344751279,2.95559824344883,7.65770673589205,0,100.292848906541,100.292848906541,21.2354930364372,872.349568760736,62.4415000164474,138.144197796635,872.349568760736,62.4415000164474,138.144197796635,0,0,0
"47","PIX","1","1","PIX_1_1",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0,69.1068426494073,69.1068426494073,57.0627786639676,74.4201004605893,58.0512707976507,80.1624145011638,74.4201004605893,58.0512707976507,80.1624145011638,0,0,0
"48","PIX","2","2","PIX_2_2",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,1.92743046624821,267.449381564639,269.376812030887,20.082809194332,1230.03334223122,224.430451877236,314.323172184539,1229.5504656526,222.511844616967,312.386918512311,0.482876578619724,1.03688898018475,2.81797195231167
"49","PIX","2A","2A","PIX_2A_2A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0.17247514416657,182.491860861749,182.664336005916,22.4400831093117,395.045749265098,157.192527444161,208.13614456767,395.041814368924,157.020179157671,207.963542565827,0.00393489617392667,0.0920850154048367,0.252865272928303
"50","PIX","3","3","PIX_3_3",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,9.50266936850844,250.014929319164,259.517598687673,19.5774109271255,3166.81045277971,187.399026424528,331.636170950817,3158.73274076374,177.988393669264,322.041464969065,8.07771201596507,5.86033117059637,13.1450075664205
